epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8013,0.0000,0.7359,0.1880,0.8304,0.0000,0.7892,0.1176
1,0.8516,0.0000,0.8238,0.1023,0.8881,0.0000,0.8777,0.0843
2,0.9239,0.0007,0.9178,0.0676,0.9936,0.0449,0.9936,0.0370
3,0.9961,0.1374,0.9961,0.0188,0.9977,0.2556,0.9977,0.0063
4,0.9982,0.3456,0.9982,0.0050,0.9990,0.5815,0.9990,0.0021
5,0.9993,0.6700,0.9993,0.0028,0.9996,0.8006,0.9996,0.0013
6,0.9996,0.8159,0.9996,0.0021,0.9997,0.8624,0.9997,0.0009
7,0.9998,0.8817,0.9998,0.0017,0.9998,0.8961,0.9998,0.0008
8,0.9998,0.9086,0.9998,0.0016,0.9998,0.9045,0.9998,0.0006
9,0.9999,0.9263,0.9999,0.0013,0.9998,0.8989,0.9998,0.0006
10,0.9999,0.9568,0.9999,0.0013,0.9993,0.9045,0.9993,0.0012
11,0.9999,0.9688,0.9999,0.0012,1.0000,0.9803,1.0000,0.0005
12,1.0000,0.9830,1.0000,0.0011,1.0000,0.9888,1.0000,0.0004
13,1.0000,0.9894,1.0000,0.0009,1.0000,0.9888,1.0000,0.0003
14,1.0000,0.9936,1.0000,0.0009,1.0000,0.9916,1.0000,0.0003
15,1.0000,0.9958,1.0000,0.0008,1.0000,0.9944,1.0000,0.0003
16,1.0000,0.9979,1.0000,0.0009,1.0000,0.9972,1.0000,0.0003
17,1.0000,0.9986,1.0000,0.0008,0.9999,0.9719,0.9999,0.0003
18,1.0000,0.9986,1.0000,0.0007,1.0000,0.9972,1.0000,0.0001
19,1.0000,0.9979,1.0000,0.0007,1.0000,0.9972,1.0000,0.0002
