epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6627,0.0000,0.6663,0.2783,0.7500,0.0000,0.6429,0.1956
1,0.7357,0.0000,0.7276,0.2018,0.7624,0.0000,0.6942,0.1705
2,0.7910,0.0000,0.7760,0.1605,0.8081,0.0000,0.7851,0.1390
3,0.8271,0.0000,0.8113,0.1354,0.8380,0.0000,0.8209,0.1196
4,0.8505,0.0000,0.8360,0.1181,0.8583,0.0000,0.8437,0.1055
5,0.8656,0.0000,0.8523,0.1055,0.8724,0.0000,0.8594,0.0947
6,0.8752,0.0000,0.8631,0.0955,0.8794,0.0000,0.8674,0.0863
7,0.8813,0.0000,0.8700,0.0875,0.8864,0.0000,0.8755,0.0797
8,0.8879,0.0000,0.8774,0.0813,0.8925,0.0000,0.8826,0.0745
9,0.8958,0.0000,0.8868,0.0759,0.9022,0.0000,0.8941,0.0700
10,0.9084,0.0000,0.9015,0.0712,0.9157,0.0000,0.9100,0.0662
11,0.9266,0.0000,0.9225,0.0670,0.9313,0.0000,0.9277,0.0626
12,0.9435,0.0000,0.9413,0.0628,0.9462,0.0000,0.9440,0.0590
13,0.9555,0.0000,0.9542,0.0584,0.9564,0.0000,0.9550,0.0550
14,0.9652,0.0000,0.9644,0.0537,0.9649,0.0000,0.9640,0.0509
15,0.9726,0.0000,0.9721,0.0487,0.9717,0.0000,0.9712,0.0464
16,0.9786,0.0000,0.9783,0.0435,0.9769,0.0000,0.9765,0.0422
17,0.9838,0.0017,0.9836,0.0390,0.9824,0.0000,0.9822,0.0383
18,0.9885,0.0119,0.9884,0.0350,0.9881,0.0039,0.9880,0.0345
19,0.9924,0.0478,0.9923,0.0316,0.9918,0.0576,0.9917,0.0315
