epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8017,0.0000,0.7863,0.1748,0.8559,0.0000,0.8458,0.1055
1,0.9142,0.0000,0.9122,0.0733,0.9725,0.0000,0.9725,0.0375
2,0.9924,0.1119,0.9923,0.0158,0.9980,0.3483,0.9980,0.0046
3,0.9986,0.5475,0.9986,0.0042,0.9992,0.7219,0.9992,0.0021
4,0.9994,0.7578,0.9994,0.0025,0.9996,0.8062,0.9996,0.0011
5,0.9996,0.8350,0.9996,0.0017,0.9999,0.9522,0.9999,0.0006
6,0.9998,0.9249,0.9998,0.0014,1.0000,0.9803,1.0000,0.0004
7,0.9999,0.9703,0.9999,0.0012,1.0000,0.9888,1.0000,0.0003
8,1.0000,0.9851,1.0000,0.0011,1.0000,0.9888,1.0000,0.0002
9,1.0000,0.9936,1.0000,0.0010,1.0000,1.0000,1.0000,0.0001
10,1.0000,0.9979,1.0000,0.0009,1.0000,1.0000,1.0000,0.0002
11,1.0000,0.9986,1.0000,0.0009,1.0000,1.0000,1.0000,0.0002
12,1.0000,0.9986,1.0000,0.0010,1.0000,1.0000,1.0000,0.0001
13,1.0000,0.9986,1.0000,0.0009,1.0000,1.0000,1.0000,0.0001
14,1.0000,0.9986,1.0000,0.0009,1.0000,1.0000,1.0000,0.0001
15,1.0000,0.9986,1.0000,0.0009,1.0000,1.0000,1.0000,0.0001
16,1.0000,0.9979,1.0000,0.0008,1.0000,1.0000,1.0000,0.0001
17,1.0000,0.9986,1.0000,0.0008,1.0000,1.0000,1.0000,0.0001
18,1.0000,0.9986,1.0000,0.0008,1.0000,1.0000,1.0000,0.0002
19,1.0000,0.9986,1.0000,0.0008,1.0000,1.0000,1.0000,0.0002
