epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2402,0.0000,0.2402,0.3856,0.3051,0.0000,0.3051,0.3177
1,0.3495,0.0000,0.3495,0.2746,0.4324,0.0000,0.4324,0.2362
2,0.4628,0.0000,0.4628,0.2181,0.4817,0.0000,0.4817,0.1948
3,0.5021,0.0000,0.5021,0.1805,0.5137,0.0000,0.5137,0.1598
4,0.5348,0.0000,0.5348,0.1486,0.5711,0.0000,0.5711,0.1294
5,0.6196,0.0000,0.6196,0.1218,0.6840,0.0000,0.6840,0.1074
6,0.7063,0.0000,0.7063,0.1024,0.7429,0.0000,0.7429,0.0924
7,0.7576,0.0000,0.7576,0.0896,0.7684,0.0000,0.7684,0.0817
8,0.7733,0.0000,0.7733,0.0811,0.7775,0.0000,0.7775,0.0743
9,0.7823,0.0000,0.7823,0.0743,0.7855,0.0000,0.7855,0.0673
10,0.7921,0.0000,0.7921,0.0670,0.7900,0.0000,0.7900,0.0597
11,0.7957,0.0000,0.7957,0.0600,0.7933,0.0000,0.7933,0.0542
12,0.7982,0.0000,0.7982,0.0554,0.7990,0.0000,0.7990,0.0511
13,0.8010,0.0000,0.8010,0.0529,0.8009,0.0000,0.8009,0.0492
14,0.8053,0.0000,0.8053,0.0511,0.8078,0.0000,0.8078,0.0476
15,0.8120,0.0000,0.8120,0.0495,0.8163,0.0000,0.8163,0.0459
16,0.8238,0.0000,0.8238,0.0473,0.8299,0.0000,0.8299,0.0431
17,0.8463,0.0000,0.8463,0.0428,0.8564,0.0000,0.8564,0.0382
18,0.8934,0.0000,0.8934,0.0363,0.9099,0.0000,0.9099,0.0303
19,0.9591,0.0000,0.9591,0.0281,0.9791,0.0000,0.9791,0.0230
