epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7859,0.0000,0.7118,648.4378,0.1800,0.8129,0.0000,0.7351,595.7451,0.1471
1,0.8062,0.0000,0.7395,641.9847,0.1475,0.8158,0.0000,0.7550,592.9847,0.1423
2,0.8181,0.0000,0.7706,638.0479,0.1384,0.8191,0.0000,0.7669,591.2246,0.1383
3,0.8276,0.0000,0.7912,634.9585,0.1314,0.8218,0.0000,0.7747,590.2212,0.1360
4,0.8344,0.0000,0.8034,632.9676,0.1267,0.8221,0.0000,0.7788,589.4066,0.1350
5,0.8388,0.0000,0.8102,631.5509,0.1233,0.8235,0.0000,0.7814,588.8544,0.1328
6,0.8424,0.0000,0.8157,630.3470,0.1206,0.8240,0.0000,0.7834,588.2999,0.1323
7,0.8456,0.0000,0.8206,629.3727,0.1184,0.8258,0.0000,0.7847,588.3545,0.1314
8,0.8492,0.0000,0.8260,628.4556,0.1162,0.8269,0.0000,0.7891,587.7574,0.1318
9,0.8517,0.0000,0.8298,627.6598,0.1146,0.8282,0.0000,0.7917,587.4783,0.1312
10,0.8544,0.0000,0.8335,626.9423,0.1129,0.8293,0.0000,0.7940,586.9004,0.1294
11,0.8556,0.0000,0.8355,626.4797,0.1118,0.8280,0.0000,0.7934,587.0412,0.1304
12,0.8580,0.0000,0.8386,625.8378,0.1103,0.8286,0.0000,0.7940,586.8763,0.1293
13,0.8597,0.0000,0.8410,625.3207,0.1091,0.8307,0.0000,0.7980,586.1982,0.1285
14,0.8607,0.0000,0.8423,624.9524,0.1083,0.8323,0.0000,0.7988,586.2200,0.1284
15,0.8625,0.0000,0.8447,624.4672,0.1071,0.8320,0.0000,0.7990,585.9205,0.1280
16,0.8634,0.0000,0.8459,624.2035,0.1066,0.8327,0.0000,0.8020,585.7257,0.1272
17,0.8647,0.0000,0.8479,623.7657,0.1056,0.8338,0.0000,0.8031,585.4456,0.1274
18,0.8656,0.0000,0.8489,623.5417,0.1051,0.8347,0.0000,0.8030,585.7838,0.1270
19,0.8666,0.0000,0.8504,623.2105,0.1045,0.8342,0.0000,0.8049,585.3049,0.1272
