epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8101,0.0000,0.7481,641.8566,0.1443,0.8249,0.0000,0.7709,590.7138,0.1318
1,0.8439,0.0000,0.8164,631.3961,0.1190,0.8370,0.0000,0.7982,586.6535,0.1230
2,0.8688,0.0000,0.8528,624.3285,0.1035,0.8464,0.0000,0.8196,583.0707,0.1175
3,0.8843,0.0000,0.8733,619.5752,0.0931,0.8501,0.0000,0.8241,582.0379,0.1137
4,0.8942,0.0000,0.8856,616.3703,0.0859,0.8544,0.0000,0.8311,580.5697,0.1111
5,0.9021,0.0000,0.8952,613.9819,0.0805,0.8583,0.0000,0.8380,579.3447,0.1093
6,0.9079,0.0000,0.9019,612.1801,0.0765,0.8598,0.0000,0.8410,578.3346,0.1076
7,0.9123,0.0000,0.9070,610.7833,0.0734,0.8638,0.0000,0.8475,577.2600,0.1056
8,0.9166,0.0000,0.9118,609.5807,0.0707,0.8661,0.0000,0.8492,577.4090,0.1048
9,0.9197,0.0000,0.9155,608.5589,0.0684,0.8656,0.0000,0.8492,576.8271,0.1047
10,0.9228,0.0000,0.9189,607.7427,0.0666,0.8674,0.0000,0.8511,576.3516,0.1038
11,0.9251,0.0000,0.9214,607.0594,0.0651,0.8695,0.0000,0.8543,575.7778,0.1029
12,0.9273,0.0005,0.9239,606.4456,0.0637,0.8707,0.0000,0.8569,575.1327,0.1026
13,0.9291,0.0000,0.9258,605.8693,0.0624,0.8714,0.0000,0.8573,575.2711,0.1017
14,0.9309,0.0000,0.9279,605.3748,0.0613,0.8718,0.0000,0.8583,574.9548,0.1011
15,0.9324,0.0005,0.9295,604.9718,0.0604,0.8736,0.0000,0.8612,574.1662,0.1006
16,0.9339,0.0000,0.9311,604.5443,0.0595,0.8724,0.0000,0.8604,573.8736,0.1007
17,0.9349,0.0016,0.9323,604.1782,0.0587,0.8733,0.0000,0.8614,574.0246,0.1002
18,0.9362,0.0000,0.9336,603.8515,0.0579,0.8764,0.0000,0.8645,573.4844,0.0995
19,0.9374,0.0000,0.9350,603.5529,0.0573,0.8747,0.0000,0.8638,573.4517,0.0997
