epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2643,0.0000,0.2643,0.3429,0.3038,0.0000,0.3038,0.2630
1,0.3461,0.0000,0.3461,0.2540,0.3789,0.0000,0.3789,0.2161
2,0.3994,0.0000,0.3994,0.2064,0.4305,0.0000,0.4305,0.1803
3,0.4648,0.0000,0.4648,0.1705,0.5334,0.0000,0.5334,0.1501
4,0.5733,0.0000,0.5733,0.1423,0.6646,0.0000,0.6646,0.1268
5,0.7084,0.0000,0.7084,0.1203,0.7381,0.0000,0.7381,0.1072
6,0.7859,0.0000,0.7859,0.1008,0.8159,0.0000,0.8159,0.0882
7,0.8366,0.0000,0.8366,0.0827,0.8647,0.0000,0.8647,0.0707
8,0.8839,0.0000,0.8839,0.0663,0.8897,0.0000,0.8897,0.0571
9,0.9080,0.0000,0.9080,0.0555,0.9128,0.0000,0.9128,0.0505
10,0.9233,0.0000,0.9233,0.0495,0.9253,0.0000,0.9253,0.0461
11,0.9339,0.0000,0.9339,0.0448,0.9354,0.0000,0.9354,0.0423
12,0.9390,0.0000,0.9390,0.0409,0.9360,0.0000,0.9360,0.0390
13,0.9413,0.0000,0.9413,0.0379,0.9376,0.0000,0.9376,0.0365
14,0.9434,0.0000,0.9434,0.0356,0.9398,0.0000,0.9398,0.0346
15,0.9461,0.0000,0.9461,0.0337,0.9433,0.0000,0.9433,0.0329
16,0.9504,0.0000,0.9504,0.0320,0.9453,0.0000,0.9453,0.0315
17,0.9522,0.0000,0.9522,0.0305,0.9478,0.0000,0.9478,0.0299
18,0.9539,0.0000,0.9539,0.0290,0.9496,0.0000,0.9496,0.0286
19,0.9549,0.0000,0.9549,0.0273,0.9501,0.0000,0.9501,0.0270
