epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.3164,0.0000,0.3164,0.2709,0.4158,0.0000,0.4158,0.1767
1,0.4077,0.0000,0.4077,0.1957,0.4742,0.0000,0.4742,0.1615
2,0.5101,0.0000,0.5101,0.1599,0.5682,0.0000,0.5682,0.1410
3,0.6149,0.0000,0.6149,0.1351,0.6581,0.0000,0.6581,0.1224
4,0.7057,0.0000,0.7057,0.1130,0.7241,0.0000,0.7241,0.1018
5,0.7722,0.0000,0.7722,0.0954,0.7796,0.0000,0.7796,0.0872
6,0.8207,0.0000,0.8207,0.0831,0.8429,0.0000,0.8429,0.0764
7,0.8649,0.0000,0.8649,0.0726,0.8816,0.0000,0.8816,0.0668
8,0.8997,0.0000,0.8997,0.0633,0.9126,0.0000,0.9126,0.0583
9,0.9316,0.0000,0.9316,0.0549,0.9372,0.0000,0.9372,0.0508
10,0.9545,0.0000,0.9545,0.0473,0.9596,0.0000,0.9596,0.0442
11,0.9724,0.0000,0.9724,0.0408,0.9725,0.0000,0.9725,0.0386
12,0.9835,0.0000,0.9835,0.0354,0.9798,0.0000,0.9798,0.0339
13,0.9895,0.0000,0.9895,0.0310,0.9894,0.0000,0.9894,0.0299
14,0.9930,0.0000,0.9930,0.0275,0.9958,0.0000,0.9958,0.0268
15,0.9953,0.0000,0.9953,0.0249,0.9964,0.0000,0.9964,0.0244
16,0.9967,0.0000,0.9967,0.0229,0.9969,0.0000,0.9969,0.0226
17,0.9980,0.0000,0.9980,0.0212,0.9977,0.0000,0.9977,0.0210
18,0.9985,0.0000,0.9985,0.0197,0.9980,0.0000,0.9980,0.0197
19,0.9988,0.0000,0.9988,0.0183,0.9980,0.0000,0.9980,0.0183
