epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7783,0.0000,0.7105,651.6574,0.1949,0.8134,0.0000,0.7364,598.7091,0.1550
1,0.7997,0.0000,0.7191,647.2652,0.1600,0.8159,0.0000,0.7406,596.9191,0.1484
2,0.8022,0.0000,0.7245,645.9599,0.1554,0.8168,0.0000,0.7436,595.5827,0.1445
3,0.8039,0.0000,0.7302,644.2947,0.1514,0.8177,0.0000,0.7495,593.2513,0.1395
4,0.8065,0.0000,0.7382,642.1740,0.1468,0.8205,0.0000,0.7558,591.7846,0.1359
5,0.8096,0.0000,0.7465,640.6591,0.1435,0.8213,0.0000,0.7622,590.6850,0.1337
6,0.8119,0.0000,0.7523,639.4409,0.1405,0.8244,0.0000,0.7654,589.2099,0.1297
7,0.8156,0.0000,0.7601,637.6010,0.1360,0.8279,0.0000,0.7752,587.3184,0.1256
8,0.8180,0.0000,0.7662,635.9301,0.1322,0.8289,0.0000,0.7784,586.2301,0.1225
9,0.8193,0.0000,0.7691,635.0366,0.1301,0.8307,0.0000,0.7815,585.6213,0.1213
10,0.8211,0.0000,0.7773,634.2681,0.1282,0.8341,0.0000,0.8028,584.6399,0.1184
11,0.8301,0.0000,0.8025,632.9987,0.1253,0.8497,0.0000,0.8236,582.8783,0.1136
12,0.8448,0.0000,0.8161,630.1629,0.1181,0.8582,0.0000,0.8279,578.7468,0.1037
13,0.8533,0.0000,0.8269,625.3796,0.1076,0.8694,0.0000,0.8470,575.7574,0.0971
14,0.8618,0.0000,0.8420,623.6746,0.1037,0.8748,0.0000,0.8550,575.1690,0.0942
15,0.8657,0.0000,0.8474,622.7617,0.1012,0.8803,0.0000,0.8628,573.6306,0.0917
16,0.8692,0.0000,0.8517,622.0058,0.0994,0.8811,0.0000,0.8632,573.6826,0.0911
17,0.8703,0.0000,0.8531,621.7434,0.0990,0.8821,0.0000,0.8646,573.3692,0.0909
18,0.8727,0.0000,0.8563,621.3804,0.0979,0.8899,0.0000,0.8753,572.3249,0.0884
19,0.8774,0.0000,0.8627,620.5924,0.0956,0.8921,0.0000,0.8789,571.3654,0.0856
