epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8467,0.0000,0.8200,629.2320,0.1224,0.9168,0.0000,0.9130,564.2960,0.0734
1,0.9438,0.0000,0.9419,605.6037,0.0616,0.9573,0.0000,0.9565,554.3476,0.0515
2,0.9576,0.0000,0.9567,601.0758,0.0523,0.9589,0.0000,0.9579,553.7601,0.0481
3,0.9603,0.0000,0.9596,600.0024,0.0499,0.9602,0.0000,0.9594,552.8347,0.0470
4,0.9617,0.0000,0.9610,599.5129,0.0488,0.9612,0.0000,0.9605,552.7262,0.0462
5,0.9631,0.0000,0.9624,599.1377,0.0479,0.9621,0.0000,0.9614,552.3726,0.0458
6,0.9643,0.0011,0.9637,598.8591,0.0473,0.9627,0.0000,0.9619,552.2706,0.0454
7,0.9649,0.0011,0.9644,598.6338,0.0468,0.9630,0.0000,0.9624,552.0506,0.0454
8,0.9655,0.0011,0.9650,598.4803,0.0464,0.9624,0.0000,0.9617,552.0452,0.0451
9,0.9658,0.0016,0.9653,598.3521,0.0462,0.9610,0.0000,0.9601,552.2036,0.0455
10,0.9659,0.0016,0.9654,598.2970,0.0461,0.9622,0.0000,0.9614,552.1479,0.0450
11,0.9662,0.0016,0.9657,598.2281,0.0459,0.9632,0.0000,0.9627,551.8232,0.0453
12,0.9664,0.0016,0.9659,598.1695,0.0458,0.9616,0.0000,0.9609,551.9001,0.0450
13,0.9662,0.0011,0.9657,598.1179,0.0457,0.9621,0.0000,0.9612,552.1139,0.0452
14,0.9665,0.0016,0.9660,598.0864,0.0456,0.9624,0.0000,0.9618,552.0567,0.0452
15,0.9665,0.0011,0.9660,598.0396,0.0455,0.9608,0.0000,0.9597,552.3847,0.0458
16,0.9668,0.0005,0.9663,597.9848,0.0453,0.9632,0.0000,0.9625,551.9907,0.0452
17,0.9668,0.0016,0.9663,597.9457,0.0453,0.9625,0.0000,0.9617,552.3693,0.0455
18,0.9671,0.0011,0.9666,597.9013,0.0452,0.9631,0.0000,0.9630,551.6278,0.0461
19,0.9671,0.0011,0.9667,597.8684,0.0451,0.9632,0.0000,0.9630,551.6983,0.0460
