epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8705,0.0000,0.8443,624.4881,0.1042,0.9270,0.0000,0.9233,562.0301,0.0668
1,0.9729,0.0127,0.9723,594.8817,0.0377,0.9899,0.0612,0.9898,542.4967,0.0239
2,0.9973,0.5438,0.9972,583.0650,0.0113,0.9994,0.8571,0.9994,535.0520,0.0071
3,0.9999,0.9742,0.9999,579.1505,0.0025,1.0000,0.9847,1.0000,532.5204,0.0013
4,0.9999,0.9852,0.9999,578.5174,0.0009,1.0000,0.9898,1.0000,532.2722,0.0009
5,0.9999,0.9858,0.9999,578.4237,0.0007,1.0000,0.9898,1.0000,532.4252,0.0008
6,0.9999,0.9863,0.9999,578.3799,0.0006,1.0000,0.9898,1.0000,532.1607,0.0006
7,0.9999,0.9868,0.9999,578.3513,0.0005,1.0000,0.9898,1.0000,532.0409,0.0005
8,0.9999,0.9868,0.9999,578.3271,0.0004,1.0000,0.9949,1.0000,532.1451,0.0005
9,1.0000,0.9868,1.0000,578.3126,0.0004,1.0000,0.9949,1.0000,532.1462,0.0004
10,1.0000,0.9879,1.0000,578.2987,0.0004,1.0000,0.9949,1.0000,532.1097,0.0004
11,1.0000,0.9916,1.0000,578.2866,0.0003,1.0000,0.9949,1.0000,532.0851,0.0004
12,1.0000,0.9926,1.0000,578.2762,0.0003,1.0000,0.9949,1.0000,532.0511,0.0003
13,1.0000,0.9931,1.0000,578.2681,0.0003,1.0000,0.9949,1.0000,532.0423,0.0003
14,1.0000,0.9937,1.0000,578.2600,0.0003,1.0000,0.9949,1.0000,532.0927,0.0003
15,1.0000,0.9947,1.0000,578.2540,0.0003,1.0000,0.9949,1.0000,532.0348,0.0003
16,1.0000,0.9942,1.0000,578.2421,0.0002,1.0000,0.9949,1.0000,532.0684,0.0003
17,1.0000,0.9953,1.0000,578.2326,0.0002,1.0000,0.9949,1.0000,531.9777,0.0002
18,1.0000,0.9953,1.0000,578.2240,0.0002,1.0000,0.9949,1.0000,532.0442,0.0002
19,1.0000,0.9953,1.0000,578.2187,0.0002,1.0000,0.9949,1.0000,532.0444,0.0002
