epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7844,0.0000,0.7069,649.6232,0.1781,0.8121,0.0000,0.7318,596.8801,0.1487
1,0.7992,0.0000,0.7182,645.7512,0.1546,0.8121,0.0000,0.7362,595.5179,0.1458
2,0.8017,0.0000,0.7271,644.2341,0.1511,0.8133,0.0000,0.7372,595.2222,0.1446
3,0.8038,0.0000,0.7334,643.3934,0.1492,0.8131,0.0000,0.7404,594.8718,0.1440
4,0.8054,0.0000,0.7385,642.7087,0.1476,0.8134,0.0000,0.7442,594.4562,0.1434
5,0.8071,0.0000,0.7437,642.1010,0.1463,0.8148,0.0000,0.7490,594.1123,0.1428
6,0.8084,0.0000,0.7474,641.6649,0.1452,0.8154,0.0000,0.7496,593.8510,0.1416
7,0.8099,0.0000,0.7512,641.0910,0.1437,0.8158,0.0000,0.7502,593.6578,0.1412
8,0.8108,0.0000,0.7539,640.7285,0.1429,0.8166,0.0000,0.7550,593.2561,0.1411
9,0.8116,0.0000,0.7558,640.4091,0.1422,0.8182,0.0000,0.7551,593.1202,0.1393
10,0.8126,0.0000,0.7581,640.0521,0.1414,0.8182,0.0000,0.7548,592.9907,0.1392
11,0.8135,0.0000,0.7600,639.7041,0.1407,0.8178,0.0000,0.7552,592.9798,0.1395
12,0.8146,0.0000,0.7619,639.4182,0.1400,0.8186,0.0000,0.7572,592.6344,0.1389
13,0.8154,0.0000,0.7632,639.1815,0.1396,0.8183,0.0000,0.7570,592.7070,0.1393
14,0.8160,0.0000,0.7642,639.0002,0.1392,0.8196,0.0000,0.7629,592.1083,0.1387
15,0.8167,0.0000,0.7652,638.8353,0.1388,0.8198,0.0000,0.7612,592.3079,0.1387
16,0.8173,0.0000,0.7665,638.6605,0.1385,0.8196,0.0000,0.7617,592.0502,0.1384
17,0.8177,0.0000,0.7673,638.4577,0.1380,0.8195,0.0000,0.7626,591.9348,0.1384
18,0.8180,0.0000,0.7680,638.2381,0.1375,0.8210,0.0000,0.7621,592.0963,0.1380
19,0.8184,0.0000,0.7688,638.0874,0.1371,0.8208,0.0000,0.7610,591.8507,0.1374
