epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.5313,0.0000,0.5626,0.3967,0.7500,0.0000,0.6429,0.1705
1,0.5621,0.0000,0.5908,0.3088,0.7072,0.0000,0.6755,0.1754
2,0.6039,0.0000,0.6280,0.2490,0.6601,0.0000,0.6706,0.1888
3,0.6490,0.0000,0.6663,0.2119,0.6722,0.0000,0.6843,0.1861
4,0.6911,0.0000,0.7008,0.1869,0.7062,0.0000,0.7127,0.1693
5,0.7259,0.0000,0.7285,0.1682,0.7407,0.0000,0.7409,0.1533
6,0.7561,0.0000,0.7519,0.1538,0.7661,0.0000,0.7604,0.1407
7,0.7805,0.0000,0.7702,0.1425,0.7850,0.0000,0.7749,0.1309
8,0.7993,0.0000,0.7856,0.1335,0.8038,0.0000,0.7905,0.1228
9,0.8139,0.0000,0.7988,0.1256,0.8191,0.0000,0.8041,0.1158
10,0.8260,0.0000,0.8102,0.1187,0.8308,0.0000,0.8150,0.1096
11,0.8374,0.0000,0.8215,0.1124,0.8408,0.0000,0.8244,0.1040
12,0.8476,0.0000,0.8319,0.1067,0.8500,0.0000,0.8334,0.0989
13,0.8571,0.0000,0.8420,0.1015,0.8574,0.0000,0.8419,0.0941
14,0.8651,0.0000,0.8510,0.0965,0.8654,0.0000,0.8508,0.0895
15,0.8739,0.0000,0.8612,0.0912,0.8740,0.0000,0.8608,0.0847
16,0.8819,0.0000,0.8703,0.0860,0.8807,0.0000,0.8684,0.0804
17,0.8874,0.0000,0.8767,0.0816,0.8863,0.0000,0.8748,0.0766
18,0.8924,0.0000,0.8825,0.0776,0.8915,0.0000,0.8809,0.0728
19,0.8975,0.0000,0.8885,0.0736,0.8953,0.0000,0.8855,0.0690
