epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7703,0.0000,0.7054,650.2747,0.1958,0.8123,0.0000,0.7310,598.0643,0.1543
1,0.7966,0.0000,0.7105,646.7117,0.1596,0.8121,0.0000,0.7331,596.1905,0.1479
2,0.7972,0.0000,0.7142,645.5668,0.1564,0.8129,0.0000,0.7337,595.4887,0.1460
3,0.7981,0.0000,0.7186,644.9761,0.1546,0.8137,0.0000,0.7363,595.2146,0.1448
4,0.7998,0.0000,0.7242,644.4533,0.1528,0.8149,0.0000,0.7414,594.6802,0.1431
5,0.8024,0.0000,0.7318,643.5622,0.1500,0.8152,0.0000,0.7410,594.5627,0.1422
6,0.8055,0.0000,0.7397,642.7749,0.1480,0.8154,0.0000,0.7476,594.1726,0.1422
7,0.8071,0.0000,0.7438,642.1909,0.1467,0.8170,0.0000,0.7492,593.9981,0.1416
8,0.8084,0.0000,0.7475,641.7145,0.1457,0.8168,0.0000,0.7498,593.6091,0.1406
9,0.8095,0.0000,0.7500,641.2701,0.1447,0.8176,0.0000,0.7496,593.5419,0.1399
10,0.8106,0.0000,0.7523,640.8990,0.1436,0.8175,0.0000,0.7495,593.4117,0.1398
11,0.8120,0.0000,0.7557,640.4730,0.1426,0.8176,0.0000,0.7538,593.0010,0.1396
12,0.8131,0.0000,0.7582,640.1227,0.1416,0.8176,0.0000,0.7527,592.7254,0.1381
13,0.8140,0.0000,0.7600,639.7140,0.1406,0.8172,0.0000,0.7545,592.9736,0.1397
14,0.8146,0.0000,0.7621,639.3874,0.1399,0.8168,0.0000,0.7531,592.4098,0.1374
15,0.8157,0.0000,0.7639,639.0787,0.1392,0.8178,0.0000,0.7516,592.6195,0.1377
16,0.8164,0.0000,0.7651,638.9730,0.1390,0.8193,0.0000,0.7559,592.2777,0.1370
17,0.8174,0.0000,0.7671,638.6139,0.1381,0.8182,0.0000,0.7550,592.0043,0.1365
18,0.8179,0.0000,0.7682,638.4049,0.1376,0.8193,0.0000,0.7562,592.0894,0.1363
19,0.8193,0.0000,0.7710,638.0337,0.1368,0.8200,0.0000,0.7581,591.7232,0.1362
