epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8515,0.0000,0.8190,0.1907,0.9281,0.0000,0.9266,0.0707
1,0.9720,0.0322,0.9714,0.0401,0.9978,0.3315,0.9978,0.0119
2,0.9979,0.4781,0.9979,0.0095,0.9996,0.8207,0.9996,0.0036
3,0.9991,0.7514,0.9991,0.0047,0.9998,0.9158,0.9998,0.0017
4,0.9996,0.8473,0.9996,0.0031,0.9997,0.9076,0.9997,0.0017
5,0.9998,0.9027,0.9998,0.0022,0.9999,0.9457,0.9999,0.0007
6,0.9998,0.9301,0.9998,0.0020,0.9999,0.9538,0.9999,0.0006
7,0.9999,0.9473,0.9999,0.0017,0.9999,0.9592,0.9999,0.0004
8,0.9999,0.9493,0.9999,0.0015,0.9999,0.9592,0.9999,0.0004
9,0.9999,0.9630,0.9999,0.0013,0.9999,0.9701,0.9999,0.0003
10,0.9999,0.9747,0.9999,0.0012,1.0000,0.9755,1.0000,0.0002
11,0.9999,0.9753,0.9999,0.0013,1.0000,0.9783,1.0000,0.0004
12,1.0000,0.9829,1.0000,0.0012,1.0000,0.9891,1.0000,0.0002
13,1.0000,0.9925,1.0000,0.0011,1.0000,0.9891,1.0000,0.0002
14,1.0000,0.9938,1.0000,0.0011,1.0000,0.9891,1.0000,0.0001
15,1.0000,0.9959,1.0000,0.0010,1.0000,0.9891,1.0000,0.0003
16,1.0000,0.9959,1.0000,0.0011,1.0000,0.9891,1.0000,0.0004
17,1.0000,0.9979,1.0000,0.0010,1.0000,0.9946,1.0000,0.0002
18,1.0000,1.0000,1.0000,0.0009,1.0000,0.9918,1.0000,0.0001
19,1.0000,0.9986,1.0000,0.0010,1.0000,0.9891,1.0000,0.0001
