epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7776,0.0000,0.7188,648.1833,0.1875,0.8181,0.0000,0.7550,591.1103,0.1338
1,0.8239,0.0000,0.7893,634.3152,0.1291,0.8481,0.0000,0.8271,580.7340,0.1105
2,0.8619,0.0000,0.8480,622.8036,0.1027,0.8794,0.0000,0.8692,570.8145,0.0890
3,0.8897,0.0000,0.8829,613.7974,0.0821,0.9024,0.0000,0.8964,563.2852,0.0714
4,0.9140,0.0000,0.9108,606.1306,0.0638,0.9246,0.0000,0.9213,557.5819,0.0558
5,0.9417,0.0000,0.9405,598.9616,0.0464,0.9556,0.0000,0.9548,547.6547,0.0362
6,0.9724,0.0011,0.9721,589.9757,0.0259,0.9640,0.0000,0.9637,544.4597,0.0291
7,0.9859,0.0164,0.9859,585.5364,0.0157,0.9866,0.0153,0.9866,537.8032,0.0137
8,0.9912,0.0770,0.9912,583.4717,0.0113,0.9854,0.0714,0.9853,538.2717,0.0140
9,0.9940,0.1751,0.9940,582.1718,0.0086,0.9905,0.0561,0.9905,537.0033,0.0108
10,0.9953,0.2284,0.9953,581.5517,0.0072,0.9932,0.1633,0.9932,535.6702,0.0075
11,0.9961,0.2927,0.9961,581.1073,0.0063,0.9777,0.0051,0.9776,539.9561,0.0195
12,0.9967,0.3344,0.9967,580.7372,0.0055,0.9930,0.1071,0.9930,535.9797,0.0068
13,0.9972,0.4082,0.9972,580.4546,0.0049,0.9960,0.3827,0.9960,534.0609,0.0047
14,0.9974,0.4462,0.9974,580.2742,0.0045,0.9940,0.1939,0.9940,535.0581,0.0065
15,0.9978,0.4873,0.9978,580.0552,0.0040,0.9955,0.3571,0.9955,534.6504,0.0050
16,0.9979,0.5021,0.9979,579.9689,0.0039,0.9942,0.1429,0.9942,535.2682,0.0064
17,0.9981,0.5485,0.9981,579.8559,0.0036,0.9962,0.3878,0.9962,533.9329,0.0043
18,0.9983,0.5665,0.9983,579.7335,0.0034,0.9955,0.2857,0.9955,533.9999,0.0049
19,0.9983,0.5770,0.9983,579.7495,0.0033,0.9902,0.0255,0.9902,537.1827,0.0091
