epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7989,0.0000,0.7182,645.9594,0.1600,0.8209,0.0000,0.7566,592.6739,0.1345
1,0.8222,0.0000,0.7773,637.0559,0.1315,0.8406,0.0000,0.8029,585.5980,0.1192
2,0.8397,0.0000,0.8104,631.4726,0.1192,0.8546,0.0000,0.8282,581.5487,0.1098
3,0.8518,0.0000,0.8306,627.8710,0.1113,0.8651,0.0000,0.8457,578.3365,0.1028
4,0.8588,0.0000,0.8415,626.0576,0.1076,0.8671,0.0000,0.8514,577.1012,0.1016
5,0.8649,0.0000,0.8496,624.6771,0.1044,0.8732,0.0000,0.8587,575.7277,0.0978
6,0.8713,0.0000,0.8578,623.1870,0.1010,0.8773,0.0000,0.8637,574.6136,0.0958
7,0.8743,0.0000,0.8614,622.4799,0.0996,0.8804,0.0000,0.8667,574.5297,0.0943
8,0.8762,0.0000,0.8638,622.0303,0.0986,0.8800,0.0000,0.8658,574.2710,0.0941
9,0.8779,0.0000,0.8659,621.6206,0.0977,0.8832,0.0000,0.8712,573.7477,0.0925
10,0.8785,0.0000,0.8666,621.3827,0.0973,0.8835,0.0000,0.8704,573.5561,0.0922
11,0.8796,0.0000,0.8679,621.1488,0.0968,0.8824,0.0000,0.8690,573.6818,0.0922
12,0.8802,0.0000,0.8686,620.9716,0.0965,0.8838,0.0000,0.8709,573.4967,0.0922
13,0.8811,0.0000,0.8697,620.7750,0.0962,0.8863,0.0000,0.8766,572.6162,0.0921
14,0.8819,0.0000,0.8709,620.5333,0.0957,0.8849,0.0000,0.8725,573.1964,0.0925
15,0.8827,0.0000,0.8719,620.3921,0.0953,0.8865,0.0000,0.8744,572.9240,0.0912
16,0.8827,0.0000,0.8719,620.3028,0.0952,0.8866,0.0000,0.8735,573.1491,0.0910
17,0.8830,0.0000,0.8722,620.2146,0.0949,0.8869,0.0000,0.8746,572.8659,0.0911
18,0.8833,0.0000,0.8726,620.1767,0.0949,0.8888,0.0000,0.8775,572.6054,0.0904
19,0.8834,0.0000,0.8729,620.1099,0.0947,0.8860,0.0000,0.8736,572.7702,0.0912
