epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7957,0.0000,0.7711,636.3470,0.1678,0.8717,0.0000,0.8598,573.4184,0.0943
1,0.8928,0.0000,0.8857,612.8263,0.0791,0.9242,0.0000,0.9216,558.3570,0.0597
2,0.9474,0.0000,0.9458,598.8389,0.0462,0.9744,0.0000,0.9740,543.6059,0.0263
3,0.9825,0.0053,0.9823,588.3145,0.0221,0.9883,0.0102,0.9882,541.0514,0.0182
4,0.9929,0.1086,0.9928,584.9689,0.0143,0.9950,0.2296,0.9949,537.2705,0.0109
5,0.9968,0.3265,0.9968,582.5429,0.0092,0.9971,0.3571,0.9971,534.9416,0.0079
6,0.9980,0.5053,0.9980,581.4224,0.0068,0.9981,0.4337,0.9981,534.7073,0.0054
7,0.9987,0.6160,0.9987,580.7695,0.0055,0.9985,0.5357,0.9985,533.9429,0.0046
8,0.9990,0.6445,0.9990,580.3930,0.0048,0.9988,0.5510,0.9988,533.4841,0.0040
9,0.9992,0.6994,0.9992,580.1553,0.0043,0.9984,0.5000,0.9984,533.9846,0.0040
10,0.9992,0.7162,0.9992,579.9427,0.0039,0.9980,0.4286,0.9980,534.2236,0.0056
11,0.9993,0.7252,0.9993,579.6780,0.0033,0.9992,0.6122,0.9992,532.7985,0.0026
12,0.9994,0.7405,0.9994,579.5852,0.0031,0.9988,0.5459,0.9988,532.8534,0.0043
13,0.9994,0.7569,0.9994,579.4465,0.0028,0.9992,0.6224,0.9992,533.1695,0.0022
14,0.9995,0.7627,0.9995,579.3664,0.0026,0.9992,0.5816,0.9992,533.0053,0.0019
15,0.9995,0.7727,0.9995,579.3093,0.0025,0.9992,0.6429,0.9992,533.1160,0.0032
16,0.9995,0.7764,0.9995,579.2006,0.0023,0.9989,0.5561,0.9989,532.8321,0.0020
17,0.9996,0.7948,0.9996,579.1218,0.0021,0.9993,0.6735,0.9993,532.8247,0.0019
18,0.9996,0.7980,0.9996,579.0922,0.0021,0.9990,0.5867,0.9990,532.3999,0.0019
19,0.9996,0.8128,0.9996,579.0452,0.0019,0.9992,0.6122,0.9992,532.3230,0.0016
