epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8244,0.0000,0.7811,637.9717,0.1352,0.8573,0.0000,0.8348,578.9556,0.1048
1,0.8617,0.0000,0.8416,623.2115,0.1001,0.8743,0.0000,0.8561,572.3271,0.0901
2,0.8833,0.0000,0.8695,615.7584,0.0836,0.8932,0.0000,0.8815,566.0725,0.0758
3,0.9031,0.0000,0.8957,607.9513,0.0664,0.9038,0.0000,0.8962,560.9957,0.0644
4,0.9105,0.0000,0.9056,604.7486,0.0595,0.9088,0.0000,0.9041,560.2225,0.0602
5,0.9142,0.0000,0.9103,603.1907,0.0561,0.9104,0.0000,0.9060,558.1289,0.0590
6,0.9180,0.0000,0.9150,602.2332,0.0539,0.9142,0.0000,0.9096,557.5860,0.0568
7,0.9234,0.0000,0.9209,601.5116,0.0523,0.9202,0.0000,0.9162,557.3902,0.0549
8,0.9367,0.0000,0.9352,600.3803,0.0497,0.9394,0.0000,0.9380,554.3414,0.0515
9,0.9539,0.0000,0.9532,598.3719,0.0454,0.9486,0.0000,0.9476,553.7245,0.0474
10,0.9639,0.0000,0.9635,596.4427,0.0410,0.9519,0.0000,0.9509,553.1166,0.0468
11,0.9698,0.0005,0.9695,594.9861,0.0379,0.9590,0.0000,0.9584,551.1513,0.0416
12,0.9731,0.0005,0.9729,594.0180,0.0357,0.9599,0.0000,0.9592,550.4929,0.0405
13,0.9749,0.0021,0.9747,593.3073,0.0342,0.9595,0.0000,0.9588,550.4239,0.0415
14,0.9763,0.0026,0.9762,592.8743,0.0331,0.9619,0.0000,0.9614,549.3681,0.0396
15,0.9779,0.0058,0.9777,592.3478,0.0320,0.9613,0.0000,0.9608,549.5112,0.0402
16,0.9791,0.0042,0.9789,592.0264,0.0312,0.9631,0.0000,0.9625,550.2014,0.0384
17,0.9811,0.0058,0.9810,591.4600,0.0297,0.9616,0.0000,0.9612,548.7309,0.0400
18,0.9836,0.0185,0.9835,590.7475,0.0276,0.9653,0.0000,0.9649,548.7192,0.0364
19,0.9858,0.0369,0.9858,589.4459,0.0246,0.9653,0.0000,0.9651,548.0352,0.0357
