epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.9083,0.0000,0.9049,612.2369,0.0962,0.9864,0.0000,0.9863,546.4214,0.0305
1,0.9965,0.3745,0.9965,584.9244,0.0156,0.9993,0.6531,0.9993,534.3643,0.0063
2,0.9997,0.8618,0.9997,580.1523,0.0052,1.0000,0.9796,1.0000,532.4776,0.0025
3,1.0000,0.9784,1.0000,579.2712,0.0030,1.0000,1.0000,1.0000,532.8528,0.0017
4,1.0000,0.9968,1.0000,578.8636,0.0021,1.0000,1.0000,1.0000,532.4118,0.0009
5,1.0000,0.9979,1.0000,578.7125,0.0017,1.0000,1.0000,1.0000,531.8160,0.0008
6,1.0000,0.9974,1.0000,578.5989,0.0014,1.0000,1.0000,1.0000,532.6101,0.0006
7,1.0000,0.9979,1.0000,578.5280,0.0012,1.0000,1.0000,1.0000,532.3485,0.0006
8,1.0000,0.9979,1.0000,578.4786,0.0011,1.0000,1.0000,1.0000,531.7588,0.0006
9,1.0000,0.9979,1.0000,578.4273,0.0009,1.0000,1.0000,1.0000,532.4792,0.0004
10,1.0000,0.9979,1.0000,578.4107,0.0009,1.0000,1.0000,1.0000,532.3202,0.0004
11,1.0000,0.9979,1.0000,578.3975,0.0008,1.0000,1.0000,1.0000,531.9083,0.0003
12,1.0000,0.9979,1.0000,578.3760,0.0007,1.0000,1.0000,1.0000,531.9339,0.0004
13,1.0000,0.9979,1.0000,578.3566,0.0007,1.0000,1.0000,1.0000,532.1006,0.0004
14,1.0000,0.9979,1.0000,578.3556,0.0006,1.0000,1.0000,1.0000,532.4795,0.0003
15,1.0000,0.9979,1.0000,578.3446,0.0006,1.0000,1.0000,1.0000,532.0982,0.0004
16,1.0000,0.9968,1.0000,578.3358,0.0005,1.0000,1.0000,1.0000,531.5783,0.0004
17,1.0000,0.9974,1.0000,578.3172,0.0005,1.0000,1.0000,1.0000,530.8285,0.0008
18,1.0000,0.9968,1.0000,578.3081,0.0005,1.0000,1.0000,1.0000,532.1714,0.0008
19,1.0000,0.9974,1.0000,578.3200,0.0005,1.0000,1.0000,1.0000,532.2984,0.0004
