epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8164,0.0000,0.7569,639.8071,0.1579,0.8609,0.0000,0.8382,578.5868,0.1039
1,0.8655,0.0000,0.8443,622.7705,0.1001,0.8773,0.0000,0.8579,571.5739,0.0903
2,0.8927,0.0000,0.8821,614.7274,0.0817,0.9111,0.0000,0.9060,561.1634,0.0695
3,0.9226,0.0000,0.9195,605.1353,0.0609,0.9203,0.0000,0.9177,555.6402,0.0625
4,0.9388,0.0000,0.9370,601.5083,0.0530,0.9492,0.0000,0.9474,553.9557,0.0480
5,0.9488,0.0000,0.9471,600.3912,0.0507,0.9533,0.0000,0.9518,553.1443,0.0469
6,0.9525,0.0000,0.9509,599.8888,0.0496,0.9432,0.0000,0.9414,552.6408,0.0522
7,0.9547,0.0000,0.9532,599.2576,0.0476,0.9282,0.0000,0.9269,555.1834,0.0666
8,0.9843,0.0021,0.9841,591.2133,0.0288,0.9898,0.0000,0.9897,540.8956,0.0242
9,0.9940,0.0111,0.9939,585.7078,0.0173,0.9905,0.0051,0.9905,537.7629,0.0261
10,0.9947,0.0100,0.9947,583.8060,0.0129,0.9953,0.0051,0.9953,537.7157,0.0134
11,0.9950,0.0142,0.9950,582.9189,0.0113,0.9954,0.0408,0.9954,536.9467,0.0108
12,0.9951,0.0111,0.9951,582.5224,0.0106,0.9960,0.0306,0.9960,535.2609,0.0160
13,0.9954,0.0174,0.9954,582.2364,0.0097,0.9962,0.0459,0.9962,535.7493,0.0103
14,0.9956,0.0137,0.9956,582.1129,0.0095,0.9957,0.0357,0.9957,536.0159,0.0079
15,0.9957,0.0185,0.9956,581.8315,0.0089,0.9959,0.0357,0.9959,534.8458,0.0065
16,0.9957,0.0116,0.9957,581.8103,0.0088,0.9964,0.0357,0.9964,535.2122,0.0075
17,0.9960,0.0148,0.9960,581.6637,0.0085,0.9957,0.0357,0.9957,535.3534,0.0135
18,0.9963,0.0211,0.9962,581.3312,0.0079,0.9965,0.0102,0.9964,535.3553,0.0128
19,0.9966,0.0348,0.9966,580.9614,0.0070,0.9968,0.0612,0.9968,535.2150,0.0124
