epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8310,0.0000,0.7874,633.7378,0.1324,0.9008,0.0000,0.8939,568.2605,0.0815
1,0.9384,0.0000,0.9354,605.2889,0.0598,0.9684,0.0000,0.9677,549.6973,0.0382
2,0.9758,0.0000,0.9754,593.0635,0.0331,0.9858,0.0000,0.9857,542.7353,0.0227
3,0.9877,0.0032,0.9876,587.3827,0.0207,0.9919,0.0153,0.9918,539.0245,0.0141
4,0.9905,0.0079,0.9904,584.8180,0.0150,0.9923,0.0153,0.9923,537.4126,0.0118
5,0.9911,0.0127,0.9911,583.8596,0.0129,0.9927,0.0255,0.9927,536.3911,0.0100
6,0.9919,0.0301,0.9918,583.4595,0.0120,0.9941,0.0969,0.9941,536.2207,0.0097
7,0.9935,0.0638,0.9935,583.0206,0.0110,0.9952,0.1327,0.9952,535.7653,0.0088
8,0.9950,0.1345,0.9950,582.7725,0.0105,0.9964,0.1888,0.9964,535.5511,0.0087
9,0.9963,0.2220,0.9963,582.5255,0.0100,0.9967,0.2143,0.9966,535.9351,0.0084
10,0.9975,0.3982,0.9975,582.3133,0.0094,0.9990,0.6582,0.9990,535.3163,0.0078
11,0.9983,0.5243,0.9983,582.0687,0.0089,0.9990,0.6939,0.9990,535.6269,0.0082
12,0.9986,0.5886,0.9986,581.9159,0.0085,0.9996,0.8827,0.9996,535.7796,0.0069
13,0.9990,0.6899,0.9990,581.7139,0.0081,0.9997,0.9133,0.9997,534.6945,0.0073
14,0.9993,0.7700,0.9993,581.5092,0.0076,0.9997,0.9184,0.9997,535.5585,0.0069
15,0.9996,0.8555,0.9996,581.3475,0.0072,0.9995,0.9133,0.9995,534.8637,0.0063
16,0.9997,0.8813,0.9997,581.1829,0.0068,0.9999,0.9643,0.9999,534.6601,0.0055
17,0.9998,0.9161,0.9998,581.0035,0.0064,0.9998,0.9592,0.9998,534.6991,0.0054
18,0.9998,0.9182,0.9998,580.8036,0.0060,0.9997,0.9286,0.9997,534.3312,0.0056
19,0.9998,0.9167,0.9998,580.6595,0.0057,0.9999,0.9745,0.9999,534.2132,0.0046
