epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8415,0.0000,0.8076,631.0102,0.1262,0.8836,0.0000,0.8695,572.9823,0.0910
1,0.9124,0.0005,0.9064,612.8576,0.0776,0.9566,0.0000,0.9554,555.4511,0.0507
2,0.9871,0.0512,0.9869,591.3927,0.0300,0.9973,0.2653,0.9973,538.7332,0.0164
3,0.9986,0.5148,0.9986,583.5802,0.0124,0.9995,0.7857,0.9995,535.2235,0.0106
4,0.9993,0.6994,0.9993,581.2569,0.0071,0.9996,0.7857,0.9996,533.8814,0.0034
5,0.9995,0.7547,0.9995,579.8666,0.0042,0.9998,0.8724,0.9998,533.1802,0.0022
6,0.9997,0.8323,0.9997,579.4656,0.0033,0.9998,0.8827,0.9998,532.3092,0.0024
7,0.9997,0.8581,0.9997,579.3435,0.0031,0.9997,0.8673,0.9997,532.9567,0.0023
8,0.9998,0.8945,0.9998,579.1805,0.0027,0.9998,0.9031,0.9998,532.4137,0.0013
9,0.9998,0.9241,0.9998,579.0684,0.0024,0.9999,0.9541,0.9999,532.2508,0.0015
10,0.9999,0.9446,0.9999,579.0271,0.0023,1.0000,0.9847,1.0000,532.4469,0.0014
11,0.9999,0.9631,0.9999,578.9824,0.0022,1.0000,0.9796,1.0000,532.4895,0.0020
12,0.9999,0.9647,0.9999,578.9558,0.0021,1.0000,0.9847,1.0000,532.8126,0.0029
13,0.9999,0.9747,0.9999,578.9302,0.0021,1.0000,0.9847,1.0000,531.9411,0.0012
14,0.9999,0.9699,0.9999,578.8966,0.0019,0.9999,0.9592,0.9999,532.0033,0.0011
15,1.0000,0.9826,1.0000,578.8255,0.0018,0.9999,0.9694,0.9999,532.1279,0.0019
16,1.0000,0.9805,1.0000,578.8330,0.0018,1.0000,1.0000,1.0000,532.6034,0.0015
17,1.0000,0.9789,1.0000,578.8167,0.0018,1.0000,0.9898,1.0000,532.7548,0.0015
18,1.0000,0.9815,1.0000,578.8185,0.0018,1.0000,1.0000,1.0000,532.0436,0.0013
19,1.0000,0.9836,1.0000,578.7673,0.0016,1.0000,1.0000,1.0000,532.1188,0.0009
