epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8047,0.0000,0.7351,642.7976,0.1501,0.8320,0.0000,0.7961,585.5942,0.1209
1,0.8432,0.0000,0.8160,629.7422,0.1155,0.8671,0.0000,0.8499,576.9673,0.1002
2,0.8792,0.0000,0.8660,620.2365,0.0942,0.8897,0.0000,0.8789,569.4253,0.0853
3,0.8957,0.0000,0.8864,614.1006,0.0805,0.8986,0.0000,0.8891,566.3478,0.0760
4,0.9028,0.0000,0.8953,610.5422,0.0726,0.9006,0.0000,0.8931,564.6863,0.0746
5,0.9078,0.0000,0.9017,607.9489,0.0668,0.8995,0.0000,0.8899,562.5689,0.0734
6,0.9117,0.0000,0.9069,605.5374,0.0615,0.9134,0.0000,0.9096,558.6547,0.0594
7,0.9161,0.0000,0.9129,602.8523,0.0555,0.9181,0.0000,0.9150,556.0822,0.0529
8,0.9177,0.0000,0.9153,601.1601,0.0519,0.9110,0.0000,0.9082,556.5786,0.0608
9,0.9188,0.0000,0.9168,600.3506,0.0501,0.9191,0.0000,0.9183,555.1429,0.0506
10,0.9202,0.0000,0.9185,599.8333,0.0488,0.9212,0.0000,0.9205,553.5606,0.0475
11,0.9212,0.0000,0.9197,599.4322,0.0479,0.9213,0.0000,0.9201,554.1428,0.0495
12,0.9241,0.0000,0.9227,599.1539,0.0472,0.9259,0.0000,0.9244,553.4454,0.0463
13,0.9294,0.0000,0.9282,598.8280,0.0464,0.9313,0.0000,0.9303,553.1425,0.0464
14,0.9446,0.0000,0.9439,597.8072,0.0438,0.9460,0.0000,0.9449,551.8130,0.0447
15,0.9693,0.0016,0.9690,594.4118,0.0359,0.9601,0.0000,0.9596,549.6244,0.0418
16,0.9837,0.0063,0.9836,590.8137,0.0283,0.9790,0.0102,0.9787,545.4448,0.0305
17,0.9884,0.0306,0.9883,589.0438,0.0245,0.9621,0.0000,0.9617,548.7691,0.0435
18,0.9913,0.0680,0.9912,587.7237,0.0216,0.9833,0.0051,0.9832,542.8584,0.0290
19,0.9933,0.1160,0.9933,586.6972,0.0193,0.9857,0.0561,0.9856,542.2705,0.0272
