epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8049,0.0000,0.7837,634.4252,0.1504,0.8939,0.0000,0.8920,566.3077,0.0769
1,0.9502,0.0000,0.9495,598.0662,0.0439,0.9816,0.0000,0.9816,542.2058,0.0218
2,0.9891,0.0169,0.9891,586.2430,0.0171,0.9947,0.0714,0.9947,536.6791,0.0101
3,0.9946,0.0844,0.9946,582.9808,0.0102,0.9963,0.1735,0.9963,535.3722,0.0067
4,0.9963,0.1677,0.9963,581.7064,0.0074,0.9969,0.2500,0.9969,534.7695,0.0055
5,0.9974,0.3154,0.9974,580.9066,0.0058,0.9979,0.4082,0.9979,534.2006,0.0041
6,0.9981,0.4172,0.9981,580.2814,0.0045,0.9983,0.4898,0.9983,533.0324,0.0033
7,0.9986,0.4747,0.9986,579.8404,0.0037,0.9989,0.5051,0.9989,533.2220,0.0026
8,0.9989,0.5459,0.9989,579.5480,0.0029,0.9988,0.5714,0.9988,533.0959,0.0021
9,0.9993,0.6973,0.9993,579.3008,0.0024,0.9991,0.6633,0.9991,532.6235,0.0020
10,0.9994,0.7495,0.9994,579.2230,0.0022,0.9992,0.7347,0.9992,532.3677,0.0018
11,0.9995,0.8186,0.9995,579.0360,0.0018,0.9993,0.7908,0.9993,533.2600,0.0016
12,0.9996,0.8312,0.9996,578.9641,0.0017,0.9995,0.8010,0.9995,532.7718,0.0013
13,0.9996,0.8381,0.9996,578.9039,0.0016,0.9994,0.7959,0.9994,532.8702,0.0014
14,0.9996,0.8565,0.9996,578.8707,0.0015,0.9993,0.8265,0.9993,532.7119,0.0012
15,0.9996,0.8655,0.9996,578.8256,0.0014,0.9995,0.8061,0.9995,532.3132,0.0010
16,0.9996,0.8634,0.9996,578.7903,0.0013,0.9994,0.7908,0.9994,532.3479,0.0013
17,0.9997,0.8787,0.9997,578.7589,0.0012,0.9997,0.8878,0.9997,533.2727,0.0010
18,0.9997,0.8945,0.9997,578.7051,0.0011,0.9994,0.8214,0.9994,532.4895,0.0010
19,0.9997,0.9003,0.9997,578.6895,0.0011,0.9993,0.8316,0.9993,532.3724,0.0010
