epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8768,0.0000,0.8553,621.6336,0.0987,0.9335,0.0000,0.9307,558.3125,0.0580
1,0.9697,0.0105,0.9690,594.5805,0.0362,0.9964,0.1990,0.9964,539.6622,0.0150
2,0.9998,0.9393,0.9998,579.9177,0.0040,1.0000,1.0000,1.0000,532.6571,0.0012
3,1.0000,0.9937,1.0000,578.6274,0.0012,1.0000,1.0000,1.0000,532.1937,0.0007
4,1.0000,0.9937,1.0000,578.4610,0.0008,1.0000,1.0000,1.0000,531.9474,0.0005
5,1.0000,0.9937,1.0000,578.3811,0.0006,1.0000,1.0000,1.0000,532.1827,0.0004
6,1.0000,0.9937,1.0000,578.3368,0.0005,1.0000,1.0000,1.0000,532.1340,0.0004
7,1.0000,0.9937,1.0000,578.3087,0.0004,1.0000,1.0000,1.0000,532.1916,0.0003
8,1.0000,0.9937,1.0000,578.2861,0.0003,1.0000,1.0000,1.0000,532.0034,0.0003
9,1.0000,0.9937,1.0000,578.2683,0.0003,1.0000,1.0000,1.0000,532.0303,0.0002
10,1.0000,0.9937,1.0000,578.2564,0.0003,1.0000,1.0000,1.0000,531.9756,0.0002
11,1.0000,0.9937,1.0000,578.2445,0.0002,1.0000,1.0000,1.0000,532.0139,0.0002
12,1.0000,0.9937,1.0000,578.2362,0.0002,1.0000,1.0000,1.0000,531.9159,0.0002
13,1.0000,0.9937,1.0000,578.2280,0.0002,1.0000,1.0000,1.0000,532.0193,0.0002
14,1.0000,0.9937,1.0000,578.2202,0.0002,1.0000,1.0000,1.0000,532.0463,0.0002
15,1.0000,0.9937,1.0000,578.2147,0.0002,1.0000,1.0000,1.0000,532.0035,0.0002
16,1.0000,0.9937,1.0000,578.2092,0.0002,1.0000,1.0000,1.0000,531.9400,0.0001
17,1.0000,0.9937,1.0000,578.2035,0.0001,1.0000,1.0000,1.0000,531.9958,0.0001
18,1.0000,0.9937,1.0000,578.1992,0.0001,1.0000,1.0000,1.0000,532.0237,0.0001
19,1.0000,0.9937,1.0000,578.1956,0.0001,1.0000,1.0000,1.0000,531.9751,0.0001
