epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8271,0.0000,0.7851,637.1902,0.1335,0.8611,0.0000,0.8370,579.8649,0.1053
1,0.8676,0.0000,0.8484,622.2053,0.0975,0.8789,0.0000,0.8625,570.2773,0.0854
2,0.8942,0.0000,0.8845,612.9735,0.0773,0.9013,0.0000,0.8919,563.0383,0.0685
3,0.9076,0.0000,0.9019,606.3979,0.0630,0.9096,0.0000,0.9060,558.3905,0.0594
4,0.9124,0.0000,0.9085,603.4503,0.0566,0.9092,0.0000,0.9038,558.2954,0.0576
5,0.9147,0.0000,0.9117,602.0455,0.0536,0.9137,0.0000,0.9095,556.0895,0.0533
6,0.9160,0.0000,0.9136,601.1629,0.0517,0.9146,0.0000,0.9107,556.0764,0.0533
7,0.9172,0.0000,0.9152,600.5509,0.0503,0.9169,0.0000,0.9135,554.6389,0.0515
8,0.9183,0.0000,0.9166,600.1701,0.0495,0.9162,0.0000,0.9138,555.5872,0.0512
9,0.9195,0.0000,0.9180,599.8337,0.0487,0.9170,0.0000,0.9158,554.6522,0.0502
10,0.9212,0.0000,0.9198,599.6005,0.0482,0.9166,0.0000,0.9148,554.9517,0.0523
11,0.9239,0.0000,0.9227,599.2553,0.0474,0.9216,0.0000,0.9194,554.1319,0.0489
12,0.9296,0.0000,0.9287,598.8862,0.0465,0.9245,0.0000,0.9225,553.5592,0.0491
13,0.9444,0.0000,0.9438,597.7341,0.0437,0.9391,0.0000,0.9384,552.1845,0.0471
14,0.9623,0.0000,0.9620,594.9140,0.0376,0.9542,0.0000,0.9536,550.3813,0.0406
15,0.9702,0.0026,0.9700,592.7721,0.0330,0.9587,0.0000,0.9583,549.0123,0.0386
16,0.9751,0.0079,0.9750,591.3897,0.0299,0.9571,0.0000,0.9567,548.9270,0.0400
17,0.9790,0.0211,0.9789,590.3088,0.0275,0.9621,0.0000,0.9619,547.5731,0.0367
18,0.9824,0.0332,0.9824,589.3777,0.0254,0.9676,0.0000,0.9674,546.9172,0.0345
19,0.9855,0.0570,0.9854,588.4319,0.0234,0.9676,0.0000,0.9676,546.2840,0.0341
