epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7799,0.0000,0.7121,646.4806,0.1730,0.8134,0.0000,0.7398,593.2022,0.1389
1,0.8063,0.0000,0.7519,640.1393,0.1424,0.8249,0.0000,0.7837,588.1639,0.1280
2,0.8217,0.0000,0.7845,634.8738,0.1298,0.8321,0.0000,0.8000,584.7186,0.1202
3,0.8306,0.0000,0.8014,631.5276,0.1217,0.8396,0.0000,0.8116,582.5480,0.1137
4,0.8382,0.0000,0.8144,628.7716,0.1154,0.8465,0.0000,0.8238,579.9421,0.1084
5,0.8439,0.0000,0.8239,626.7832,0.1109,0.8510,0.0000,0.8315,578.4686,0.1053
6,0.8490,0.0000,0.8321,625.2020,0.1072,0.8541,0.0000,0.8347,577.9228,0.1026
7,0.8541,0.0000,0.8397,623.7266,0.1038,0.8584,0.0000,0.8425,576.6978,0.1002
8,0.8586,0.0000,0.8461,622.4151,0.1008,0.8617,0.0000,0.8480,575.2209,0.0975
9,0.8622,0.0000,0.8509,621.2253,0.0983,0.8644,0.0000,0.8530,573.7850,0.0956
10,0.8671,0.0000,0.8572,619.8325,0.0952,0.8690,0.0000,0.8572,573.3960,0.0934
11,0.8719,0.0000,0.8629,618.7475,0.0927,0.8718,0.0000,0.8610,572.0037,0.0916
12,0.8749,0.0000,0.8663,617.9954,0.0911,0.8741,0.0000,0.8641,571.3805,0.0900
13,0.8787,0.0000,0.8707,617.1274,0.0891,0.8771,0.0000,0.8673,570.7719,0.0889
14,0.8809,0.0000,0.8732,616.5646,0.0880,0.8753,0.0000,0.8668,570.6606,0.0903
15,0.8834,0.0000,0.8760,615.9848,0.0867,0.8819,0.0000,0.8733,569.2617,0.0859
16,0.8859,0.0000,0.8787,615.4038,0.0854,0.8831,0.0000,0.8750,569.3970,0.0853
17,0.8883,0.0000,0.8813,614.7684,0.0837,0.8865,0.0000,0.8788,568.4441,0.0826
18,0.8907,0.0000,0.8839,614.0360,0.0818,0.8897,0.0000,0.8813,567.9090,0.0800
19,0.8932,0.0000,0.8866,613.2871,0.0800,0.8907,0.0000,0.8826,567.0414,0.0794
