epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8229,0.0000,0.7851,0.1641,0.8631,0.0000,0.8411,0.1108
1,0.8858,0.0000,0.8724,0.0885,0.9482,0.0000,0.9468,0.0543
2,0.9894,0.2705,0.9892,0.0204,0.9990,0.6517,0.9990,0.0051
3,0.9992,0.7387,0.9992,0.0045,0.9994,0.8062,0.9994,0.0025
4,0.9995,0.8392,0.9995,0.0030,0.9996,0.8539,0.9995,0.0015
5,0.9997,0.8775,0.9997,0.0021,0.9998,0.9073,0.9998,0.0011
6,0.9997,0.9023,0.9997,0.0017,0.9998,0.9101,0.9998,0.0007
7,0.9998,0.9334,0.9998,0.0014,0.9998,0.9129,0.9998,0.0005
8,0.9999,0.9476,0.9999,0.0013,0.9999,0.9522,0.9999,0.0005
9,0.9999,0.9625,0.9999,0.0011,1.0000,0.9747,1.0000,0.0003
10,0.9999,0.9695,0.9999,0.0009,1.0000,0.9831,1.0000,0.0003
11,1.0000,0.9823,1.0000,0.0008,1.0000,0.9888,1.0000,0.0001
12,1.0000,0.9915,1.0000,0.0006,1.0000,0.9860,1.0000,0.0002
13,1.0000,0.9943,1.0000,0.0006,1.0000,0.9888,1.0000,0.0001
14,1.0000,0.9936,1.0000,0.0006,1.0000,0.9972,1.0000,0.0001
15,1.0000,0.9986,1.0000,0.0004,1.0000,0.9972,1.0000,0.0001
16,1.0000,0.9986,1.0000,0.0004,1.0000,0.9972,1.0000,0.0001
17,1.0000,0.9979,1.0000,0.0005,1.0000,0.9972,1.0000,0.0001
18,1.0000,0.9972,1.0000,0.0005,1.0000,0.9972,1.0000,0.0001
19,1.0000,0.9993,1.0000,0.0004,1.0000,0.9972,1.0000,0.0000
