epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8449,0.0000,0.8214,629.0908,0.1223,0.9127,0.0000,0.9073,565.7518,0.0753
1,0.9550,0.0011,0.9534,601.1866,0.0505,0.9887,0.0357,0.9886,543.9558,0.0245
2,0.9964,0.4283,0.9964,584.6058,0.0139,0.9999,0.9745,0.9999,534.5251,0.0036
3,0.9997,0.8792,0.9997,580.2933,0.0053,0.9999,0.9643,0.9999,533.0962,0.0020
4,0.9999,0.9415,0.9999,579.6555,0.0038,0.9999,0.9745,0.9999,532.6706,0.0014
5,0.9999,0.9615,0.9999,579.3986,0.0033,0.9999,0.9694,0.9999,532.8337,0.0013
6,0.9999,0.9736,0.9999,579.2913,0.0030,0.9999,0.9694,0.9999,532.5173,0.0011
7,0.9999,0.9789,0.9999,579.2080,0.0027,0.9999,0.9694,0.9999,532.6509,0.0009
8,0.9999,0.9800,0.9999,579.1326,0.0026,0.9999,0.9694,0.9999,532.3219,0.0010
9,0.9999,0.9805,0.9999,579.1111,0.0025,0.9999,0.9694,0.9999,532.0519,0.0009
10,0.9999,0.9810,0.9999,579.0581,0.0024,0.9999,0.9694,0.9999,532.1651,0.0007
11,0.9999,0.9810,0.9999,579.0507,0.0023,0.9999,0.9694,0.9999,532.3368,0.0009
12,0.9999,0.9810,0.9999,579.0490,0.0023,0.9999,0.9694,0.9999,532.2423,0.0008
13,0.9999,0.9789,0.9999,579.0164,0.0022,0.9999,0.9694,0.9999,532.3323,0.0006
14,0.9999,0.9789,0.9999,579.0186,0.0022,0.9999,0.9694,0.9999,532.3868,0.0009
15,0.9999,0.9794,0.9999,578.9707,0.0021,0.9999,0.9694,0.9999,532.2347,0.0007
16,0.9999,0.9805,0.9999,578.9473,0.0020,0.9999,0.9694,0.9999,532.5370,0.0009
17,1.0000,0.9831,1.0000,578.9391,0.0020,0.9999,0.9745,0.9999,531.8360,0.0013
18,0.9999,0.9821,0.9999,578.9398,0.0020,0.9999,0.9745,0.9999,532.2378,0.0008
19,1.0000,0.9879,1.0000,578.9102,0.0019,0.9999,0.9694,0.9999,532.2314,0.0007
