epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7972,0.0000,0.7099,646.4576,0.1584,0.8131,0.0000,0.7358,594.4667,0.1400
1,0.8105,0.0000,0.7522,640.3322,0.1391,0.8166,0.0000,0.7587,591.5515,0.1349
2,0.8246,0.0000,0.7848,636.3625,0.1304,0.8205,0.0000,0.7681,590.3013,0.1322
3,0.8341,0.0000,0.8017,633.8082,0.1247,0.8255,0.0000,0.7798,589.0927,0.1298
4,0.8422,0.0000,0.8146,631.8401,0.1204,0.8284,0.0000,0.7815,588.9143,0.1281
5,0.8483,0.0000,0.8237,630.2956,0.1169,0.8310,0.0000,0.7881,588.2488,0.1269
6,0.8530,0.0000,0.8308,629.0856,0.1142,0.8325,0.0000,0.7921,587.5890,0.1259
7,0.8568,0.0000,0.8366,627.9772,0.1117,0.8343,0.0000,0.7973,586.8993,0.1254
8,0.8599,0.0000,0.8408,627.1341,0.1098,0.8330,0.0000,0.7967,586.9978,0.1261
9,0.8621,0.0000,0.8443,626.3679,0.1081,0.8344,0.0000,0.7982,586.6983,0.1252
10,0.8648,0.0000,0.8479,625.5819,0.1063,0.8341,0.0000,0.8008,586.4351,0.1258
11,0.8669,0.0000,0.8510,624.9324,0.1048,0.8354,0.0000,0.8025,585.9484,0.1248
12,0.8692,0.0000,0.8542,624.2079,0.1032,0.8379,0.0000,0.8064,585.5625,0.1237
13,0.8714,0.0000,0.8570,623.6094,0.1019,0.8372,0.0000,0.8067,585.3507,0.1240
14,0.8733,0.0000,0.8596,623.0452,0.1005,0.8373,0.0000,0.8082,585.5864,0.1247
15,0.8752,0.0000,0.8622,622.4531,0.0992,0.8356,0.0000,0.8078,585.0362,0.1248
16,0.8770,0.0000,0.8644,621.9625,0.0981,0.8380,0.0000,0.8086,585.1187,0.1246
17,0.8786,0.0000,0.8665,621.5024,0.0971,0.8370,0.0000,0.8099,585.0936,0.1252
18,0.8799,0.0000,0.8683,621.0550,0.0961,0.8401,0.0000,0.8122,584.6185,0.1231
19,0.8814,0.0000,0.8702,620.6119,0.0951,0.8377,0.0000,0.8112,584.7867,0.1254
