epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7988,0.0000,0.7158,645.0900,0.1570,0.8158,0.0000,0.7414,592.6543,0.1340
1,0.8240,0.0000,0.7839,635.5283,0.1282,0.8308,0.0000,0.7913,586.5158,0.1221
2,0.8487,0.0000,0.8270,628.6388,0.1129,0.8415,0.0000,0.8130,583.0205,0.1147
3,0.8645,0.0000,0.8491,624.2930,0.1031,0.8515,0.0000,0.8303,580.2011,0.1087
4,0.8771,0.0000,0.8655,620.8434,0.0954,0.8595,0.0000,0.8407,577.8883,0.1024
5,0.8871,0.0000,0.8778,618.0575,0.0891,0.8658,0.0000,0.8493,576.2781,0.0988
6,0.8950,0.0000,0.8874,615.8272,0.0841,0.8715,0.0000,0.8585,574.3137,0.0956
7,0.9022,0.0000,0.8958,613.8537,0.0797,0.8780,0.0000,0.8674,572.3221,0.0919
8,0.9088,0.0000,0.9036,612.0973,0.0759,0.8830,0.0000,0.8747,570.9139,0.0891
9,0.9149,0.0000,0.9105,610.4495,0.0723,0.8872,0.0000,0.8782,570.1502,0.0865
10,0.9200,0.0000,0.9163,608.9842,0.0691,0.8904,0.0000,0.8833,569.0938,0.0848
11,0.9248,0.0000,0.9216,607.5341,0.0659,0.8928,0.0000,0.8857,567.8569,0.0821
12,0.9298,0.0000,0.9270,606.0760,0.0626,0.8973,0.0000,0.8912,566.6652,0.0796
13,0.9347,0.0000,0.9323,604.4720,0.0589,0.9018,0.0000,0.8957,565.0271,0.0761
14,0.9410,0.0000,0.9390,602.6322,0.0546,0.9043,0.0000,0.8991,563.9106,0.0758
15,0.9471,0.0000,0.9455,600.8250,0.0505,0.9141,0.0000,0.9095,561.8768,0.0694
16,0.9534,0.0016,0.9522,599.0075,0.0464,0.9229,0.0000,0.9193,560.2115,0.0640
17,0.9585,0.0016,0.9575,597.5090,0.0431,0.9261,0.0000,0.9234,558.1710,0.0612
18,0.9630,0.0074,0.9623,596.1481,0.0401,0.9326,0.0000,0.9304,556.8703,0.0579
19,0.9667,0.0100,0.9661,595.0142,0.0377,0.9359,0.0000,0.9339,556.5512,0.0564
