epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.9146,0.0005,0.8980,612.9664,0.0842,0.9857,0.0102,0.9855,539.0211,0.0275
1,0.9979,0.5169,0.9979,582.6077,0.0110,0.9999,0.9286,0.9999,533.0172,0.0062
2,0.9999,0.9678,0.9999,579.0653,0.0028,1.0000,1.0000,1.0000,532.5415,0.0016
3,1.0000,0.9963,1.0000,578.7025,0.0018,1.0000,1.0000,1.0000,532.4646,0.0014
4,1.0000,0.9974,1.0000,578.5669,0.0013,1.0000,1.0000,1.0000,532.3148,0.0007
5,1.0000,0.9968,1.0000,578.4868,0.0011,1.0000,1.0000,1.0000,531.7775,0.0007
6,1.0000,0.9968,1.0000,578.4147,0.0008,1.0000,1.0000,1.0000,532.2107,0.0005
7,1.0000,0.9974,1.0000,578.3675,0.0007,1.0000,1.0000,1.0000,532.3165,0.0005
8,1.0000,0.9974,1.0000,578.3371,0.0006,1.0000,1.0000,1.0000,532.2272,0.0005
9,1.0000,0.9974,1.0000,578.2995,0.0005,1.0000,1.0000,1.0000,532.3166,0.0004
10,1.0000,0.9968,1.0000,578.2867,0.0004,1.0000,1.0000,1.0000,531.7966,0.0003
11,1.0000,0.9974,1.0000,578.2606,0.0003,1.0000,1.0000,1.0000,531.7086,0.0002
12,1.0000,0.9979,1.0000,578.2463,0.0003,1.0000,1.0000,1.0000,532.0245,0.0002
13,1.0000,0.9979,1.0000,578.2324,0.0002,1.0000,1.0000,1.0000,532.0024,0.0002
14,1.0000,0.9979,1.0000,578.2251,0.0002,1.0000,1.0000,1.0000,531.8698,0.0002
15,1.0000,0.9979,1.0000,578.2173,0.0002,1.0000,1.0000,1.0000,531.9809,0.0001
16,1.0000,0.9979,1.0000,578.2086,0.0002,1.0000,1.0000,1.0000,531.8852,0.0001
17,1.0000,0.9979,1.0000,578.2049,0.0002,1.0000,1.0000,1.0000,532.2142,0.0002
18,1.0000,0.9979,1.0000,578.1995,0.0001,1.0000,1.0000,1.0000,531.9992,0.0001
19,1.0000,0.9979,1.0000,578.1929,0.0001,1.0000,1.0000,1.0000,531.9855,0.0001
