epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7933,0.0000,0.7056,650.3135,0.2001,0.8119,0.0000,0.7279,597.6211,0.1500
1,0.7964,0.0000,0.7063,647.6638,0.1580,0.8121,0.0000,0.7280,596.9770,0.1467
2,0.7964,0.0000,0.7063,647.2659,0.1563,0.8121,0.0000,0.7280,597.0123,0.1457
3,0.7964,0.0000,0.7067,647.0401,0.1554,0.8121,0.0000,0.7280,596.5509,0.1448
4,0.7965,0.0000,0.7073,646.5686,0.1539,0.8122,0.0000,0.7295,596.5788,0.1442
5,0.7967,0.0000,0.7085,646.1285,0.1527,0.8120,0.0000,0.7286,595.9532,0.1422
6,0.7969,0.0000,0.7100,645.8795,0.1520,0.8122,0.0000,0.7304,595.6181,0.1414
7,0.7971,0.0000,0.7117,645.4864,0.1510,0.8123,0.0000,0.7300,595.3195,0.1409
8,0.7971,0.0000,0.7133,645.0369,0.1500,0.8125,0.0000,0.7313,595.0543,0.1402
9,0.7973,0.0000,0.7147,644.7146,0.1492,0.8126,0.0000,0.7305,595.1086,0.1400
10,0.7977,0.0000,0.7164,644.4820,0.1486,0.8126,0.0000,0.7304,594.5585,0.1389
11,0.7983,0.0000,0.7183,644.1929,0.1480,0.8124,0.0000,0.7327,594.8009,0.1398
12,0.7986,0.0000,0.7206,643.9251,0.1473,0.8127,0.0000,0.7375,593.8673,0.1377
13,0.7988,0.0000,0.7215,643.6447,0.1467,0.8130,0.0000,0.7380,593.6863,0.1374
14,0.7991,0.0000,0.7227,643.4626,0.1463,0.8140,0.0000,0.7388,593.6541,0.1376
15,0.7990,0.0000,0.7236,643.2817,0.1459,0.8127,0.0000,0.7389,593.6601,0.1375
16,0.8004,0.0000,0.7287,642.7319,0.1447,0.8125,0.0000,0.7395,593.3534,0.1374
17,0.8017,0.0000,0.7349,642.2757,0.1436,0.8139,0.0000,0.7437,592.9854,0.1360
18,0.8028,0.0000,0.7385,641.9638,0.1429,0.8123,0.0000,0.7433,592.9035,0.1360
19,0.8054,0.0000,0.7459,641.1934,0.1411,0.8138,0.0000,0.7502,592.8568,0.1367
