epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7950,0.0000,0.7467,643.5285,0.1726,0.8518,0.0000,0.8263,582.0238,0.1151
1,0.8684,0.0000,0.8508,623.1147,0.1029,0.8957,0.0000,0.8839,569.2691,0.0837
2,0.9044,0.0000,0.8960,612.1189,0.0772,0.9297,0.0000,0.9246,559.2180,0.0607
3,0.9408,0.0000,0.9376,602.2129,0.0544,0.9546,0.0000,0.9523,551.6645,0.0424
4,0.9583,0.0000,0.9567,596.3627,0.0412,0.9644,0.0000,0.9629,547.7328,0.0337
5,0.9675,0.0005,0.9664,592.7180,0.0329,0.9707,0.0000,0.9697,544.4610,0.0275
6,0.9726,0.0000,0.9719,590.4766,0.0281,0.9804,0.0000,0.9800,542.0273,0.0225
7,0.9837,0.0011,0.9834,587.4480,0.0212,0.9857,0.0000,0.9854,540.1242,0.0163
8,0.9867,0.0032,0.9865,585.5931,0.0176,0.9875,0.0000,0.9873,538.1156,0.0147
9,0.9873,0.0037,0.9872,584.9685,0.0162,0.9878,0.0000,0.9877,538.1309,0.0140
10,0.9875,0.0037,0.9873,584.5126,0.0154,0.9878,0.0000,0.9877,537.1892,0.0130
11,0.9875,0.0037,0.9874,584.3295,0.0149,0.9879,0.0000,0.9877,537.4090,0.0125
12,0.9875,0.0037,0.9874,584.1377,0.0146,0.9879,0.0000,0.9877,537.2209,0.0124
13,0.9875,0.0026,0.9874,583.9329,0.0142,0.9878,0.0051,0.9876,537.3221,0.0123
14,0.9877,0.0026,0.9875,583.8267,0.0139,0.9879,0.0000,0.9877,536.9572,0.0118
15,0.9881,0.0042,0.9879,583.7167,0.0136,0.9883,0.0051,0.9882,536.9212,0.0117
16,0.9884,0.0047,0.9883,583.6007,0.0134,0.9886,0.0051,0.9884,536.6017,0.0119
17,0.9887,0.0053,0.9885,583.5773,0.0133,0.9888,0.0051,0.9887,536.7790,0.0115
18,0.9889,0.0069,0.9888,583.4915,0.0132,0.9893,0.0051,0.9892,535.9354,0.0114
19,0.9891,0.0074,0.9890,583.4189,0.0129,0.9895,0.0051,0.9894,537.1208,0.0113
