epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7831,0.0000,0.7065,649.9103,0.1820,0.8122,0.0000,0.7303,598.5801,0.1530
1,0.7999,0.0000,0.7221,645.2919,0.1540,0.8120,0.0000,0.7382,595.2742,0.1448
2,0.8065,0.0000,0.7422,641.9992,0.1462,0.8142,0.0000,0.7450,593.8304,0.1418
3,0.8123,0.0000,0.7568,639.7247,0.1411,0.8158,0.0000,0.7486,593.1414,0.1403
4,0.8183,0.0000,0.7695,637.9923,0.1370,0.8178,0.0000,0.7538,592.2054,0.1378
5,0.8230,0.0000,0.7782,636.5700,0.1338,0.8187,0.0000,0.7581,591.6585,0.1369
6,0.8261,0.0000,0.7842,635.6462,0.1316,0.8203,0.0000,0.7644,591.0098,0.1357
7,0.8290,0.0000,0.7897,634.7172,0.1294,0.8218,0.0000,0.7676,590.5710,0.1347
8,0.8317,0.0000,0.7941,633.9328,0.1277,0.8241,0.0000,0.7744,589.8612,0.1342
9,0.8337,0.0000,0.7972,633.2995,0.1263,0.8256,0.0000,0.7763,589.6225,0.1329
10,0.8355,0.0000,0.8002,632.6949,0.1249,0.8242,0.0000,0.7770,589.2944,0.1332
11,0.8365,0.0000,0.8022,632.3449,0.1241,0.8252,0.0000,0.7795,589.0463,0.1330
12,0.8375,0.0000,0.8041,631.8914,0.1232,0.8273,0.0000,0.7787,589.4173,0.1324
13,0.8388,0.0000,0.8061,631.5045,0.1223,0.8271,0.0000,0.7818,588.6234,0.1317
14,0.8396,0.0000,0.8072,631.1586,0.1215,0.8252,0.0000,0.7781,589.0141,0.1326
15,0.8398,0.0000,0.8077,630.9677,0.1211,0.8259,0.0000,0.7819,588.5472,0.1326
16,0.8403,0.0000,0.8085,630.8200,0.1207,0.8262,0.0000,0.7828,588.3490,0.1330
17,0.8412,0.0000,0.8099,630.5483,0.1201,0.8277,0.0000,0.7830,588.3883,0.1316
18,0.8416,0.0000,0.8107,630.3850,0.1197,0.8273,0.0000,0.7832,588.4334,0.1314
19,0.8422,0.0000,0.8117,630.1969,0.1194,0.8287,0.0000,0.7839,588.3438,0.1308
