epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8101,0.0000,0.7493,640.5969,0.1453,0.8505,0.0000,0.8228,581.7429,0.1089
1,0.8653,0.0000,0.8499,625.1210,0.1045,0.8804,0.0000,0.8691,574.0256,0.0947
2,0.8789,0.0000,0.8680,621.4013,0.0972,0.8851,0.0000,0.8737,572.8693,0.0919
3,0.8834,0.0000,0.8730,620.2281,0.0947,0.8884,0.0000,0.8771,572.2105,0.0905
4,0.8867,0.0000,0.8760,619.6677,0.0934,0.8897,0.0000,0.8779,572.0082,0.0901
5,0.8873,0.0000,0.8765,619.4047,0.0928,0.8892,0.0000,0.8778,571.8409,0.0899
6,0.8877,0.0000,0.8768,619.2642,0.0925,0.8884,0.0000,0.8760,571.9368,0.0895
7,0.8877,0.0000,0.8769,619.1683,0.0922,0.8886,0.0000,0.8768,571.8489,0.0895
8,0.8877,0.0000,0.8769,619.1106,0.0921,0.8881,0.0000,0.8745,572.1710,0.0894
9,0.8879,0.0000,0.8771,619.0449,0.0920,0.8893,0.0000,0.8765,571.9509,0.0891
10,0.8878,0.0000,0.8769,619.0036,0.0919,0.8898,0.0000,0.8783,571.7540,0.0890
11,0.8881,0.0000,0.8774,618.9602,0.0918,0.8893,0.0000,0.8770,571.8243,0.0890
12,0.8882,0.0000,0.8776,618.9182,0.0917,0.8894,0.0000,0.8774,571.8319,0.0890
13,0.8883,0.0000,0.8777,618.8931,0.0916,0.8892,0.0000,0.8767,571.7454,0.0891
14,0.8883,0.0000,0.8777,618.8590,0.0916,0.8898,0.0000,0.8776,571.8388,0.0889
15,0.8884,0.0000,0.8778,618.8405,0.0915,0.8897,0.0000,0.8788,571.4706,0.0890
16,0.8886,0.0000,0.8781,618.8148,0.0915,0.8893,0.0000,0.8766,571.8784,0.0890
17,0.8887,0.0000,0.8782,618.7961,0.0914,0.8895,0.0000,0.8782,571.6925,0.0889
18,0.8890,0.0000,0.8786,618.7897,0.0914,0.8892,0.0000,0.8771,571.7262,0.0888
19,0.8889,0.0000,0.8785,618.7697,0.0914,0.8888,0.0000,0.8767,571.7535,0.0891
