epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8088,0.0000,0.7426,642.2686,0.1448,0.8220,0.0000,0.7674,591.4708,0.1351
1,0.8411,0.0000,0.8119,632.2199,0.1210,0.8354,0.0000,0.7984,586.7801,0.1245
2,0.8666,0.0000,0.8496,624.8367,0.1046,0.8455,0.0000,0.8177,583.0435,0.1170
3,0.8871,0.0000,0.8763,618.7007,0.0910,0.8540,0.0000,0.8300,581.4057,0.1122
4,0.8997,0.0000,0.8919,614.5523,0.0819,0.8569,0.0000,0.8357,579.9736,0.1092
5,0.9087,0.0000,0.9026,611.6970,0.0755,0.8589,0.0000,0.8405,578.3887,0.1078
6,0.9147,0.0005,0.9095,609.6311,0.0709,0.8629,0.0000,0.8446,578.0039,0.1049
7,0.9203,0.0005,0.9159,607.9678,0.0671,0.8626,0.0000,0.8454,577.4099,0.1045
8,0.9237,0.0005,0.9198,606.7885,0.0645,0.8671,0.0000,0.8512,576.8007,0.1029
9,0.9271,0.0016,0.9235,605.7378,0.0621,0.8665,0.0000,0.8517,576.4519,0.1026
10,0.9299,0.0047,0.9267,604.8778,0.0602,0.8674,0.0000,0.8526,576.1864,0.1019
11,0.9327,0.0032,0.9298,604.0615,0.0583,0.8684,0.0000,0.8531,576.0858,0.1013
12,0.9347,0.0026,0.9320,603.4556,0.0570,0.8695,0.0000,0.8560,575.4297,0.1013
13,0.9365,0.0042,0.9340,602.8795,0.0557,0.8714,0.0000,0.8588,574.7584,0.1003
14,0.9382,0.0074,0.9358,602.3845,0.0546,0.8712,0.0000,0.8580,575.0288,0.1007
15,0.9395,0.0100,0.9373,601.9566,0.0537,0.8714,0.0000,0.8584,574.7285,0.1000
16,0.9410,0.0074,0.9389,601.5537,0.0527,0.8710,0.0000,0.8595,573.5938,0.1002
17,0.9424,0.0111,0.9404,601.1601,0.0518,0.8734,0.0000,0.8618,574.0689,0.0991
18,0.9434,0.0084,0.9414,600.8417,0.0511,0.8728,0.0000,0.8621,573.2341,0.0998
19,0.9444,0.0121,0.9426,600.5551,0.0505,0.8721,0.0000,0.8610,573.6924,0.1000
