epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8543,0.0000,0.8224,628.7517,0.1154,0.9046,0.0000,0.8967,567.5382,0.0789
1,0.9561,0.0011,0.9547,600.1209,0.0492,0.9712,0.0102,0.9707,548.4137,0.0366
2,0.9921,0.3207,0.9920,586.7168,0.0195,0.9994,0.7806,0.9994,536.7293,0.0103
3,0.9999,0.9773,0.9999,579.5874,0.0035,0.9999,0.9796,0.9999,532.4957,0.0016
4,0.9999,0.9858,0.9999,578.5836,0.0012,0.9999,0.9796,0.9999,532.2661,0.0011
5,0.9999,0.9858,0.9999,578.4819,0.0009,1.0000,0.9898,1.0000,532.2121,0.0009
6,0.9999,0.9858,0.9999,578.4316,0.0007,1.0000,0.9898,1.0000,532.2417,0.0008
7,0.9999,0.9858,0.9999,578.3977,0.0006,1.0000,0.9898,1.0000,532.1298,0.0007
8,1.0000,0.9858,1.0000,578.3705,0.0006,1.0000,0.9898,1.0000,531.9977,0.0006
9,1.0000,0.9858,1.0000,578.3506,0.0005,1.0000,0.9898,1.0000,532.0529,0.0006
10,1.0000,0.9884,1.0000,578.3363,0.0005,1.0000,0.9898,1.0000,532.0829,0.0005
11,1.0000,0.9905,1.0000,578.3222,0.0004,1.0000,0.9898,1.0000,532.1663,0.0005
12,1.0000,0.9916,1.0000,578.3112,0.0004,1.0000,0.9898,1.0000,532.1064,0.0004
13,1.0000,0.9916,1.0000,578.3031,0.0004,1.0000,0.9898,1.0000,532.2045,0.0005
14,1.0000,0.9916,1.0000,578.2980,0.0004,1.0000,0.9898,1.0000,532.1127,0.0004
15,1.0000,0.9921,1.0000,578.2897,0.0004,1.0000,0.9898,1.0000,532.0166,0.0004
16,1.0000,0.9921,1.0000,578.2833,0.0003,1.0000,0.9949,1.0000,531.9849,0.0004
17,1.0000,0.9926,1.0000,578.2803,0.0003,1.0000,0.9949,1.0000,531.9381,0.0004
18,1.0000,0.9926,1.0000,578.2739,0.0003,1.0000,0.9949,1.0000,532.0429,0.0004
19,1.0000,0.9931,1.0000,578.2692,0.0003,1.0000,0.9949,1.0000,531.9244,0.0004
