epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7977,0.0000,0.7128,646.1977,0.1620,0.8152,0.0000,0.7408,594.2688,0.1415
1,0.8086,0.0000,0.7440,641.1536,0.1411,0.8180,0.0000,0.7590,592.2188,0.1372
2,0.8180,0.0000,0.7683,638.0529,0.1340,0.8210,0.0000,0.7647,590.6463,0.1337
3,0.8272,0.0000,0.7874,635.5384,0.1286,0.8256,0.0000,0.7749,589.6734,0.1314
4,0.8342,0.0000,0.8003,633.6482,0.1245,0.8274,0.0000,0.7852,589.0916,0.1305
5,0.8396,0.0000,0.8092,632.1459,0.1212,0.8288,0.0000,0.7906,587.8377,0.1292
6,0.8443,0.0000,0.8171,630.7366,0.1182,0.8291,0.0000,0.7916,587.6557,0.1295
7,0.8488,0.0000,0.8240,629.5734,0.1155,0.8310,0.0000,0.7945,587.4263,0.1280
8,0.8526,0.0000,0.8295,628.5006,0.1131,0.8306,0.0000,0.7943,587.5049,0.1281
9,0.8556,0.0000,0.8341,627.6595,0.1113,0.8335,0.0000,0.7985,587.1026,0.1269
10,0.8579,0.0000,0.8376,626.9823,0.1098,0.8338,0.0000,0.7995,586.6189,0.1268
11,0.8596,0.0000,0.8399,626.4884,0.1088,0.8351,0.0000,0.8016,586.4745,0.1265
12,0.8614,0.0000,0.8423,626.0190,0.1077,0.8342,0.0000,0.8006,586.2352,0.1259
13,0.8629,0.0000,0.8446,625.5832,0.1067,0.8360,0.0000,0.8019,586.3967,0.1254
14,0.8642,0.0000,0.8463,625.2385,0.1060,0.8351,0.0000,0.8027,586.0076,0.1258
15,0.8654,0.0000,0.8480,624.9281,0.1053,0.8358,0.0000,0.8047,585.9134,0.1256
16,0.8663,0.0000,0.8492,624.6209,0.1047,0.8381,0.0000,0.8067,585.7031,0.1250
17,0.8671,0.0000,0.8503,624.3788,0.1041,0.8357,0.0000,0.8054,585.8237,0.1258
18,0.8678,0.0000,0.8514,624.0999,0.1034,0.8378,0.0000,0.8075,585.5599,0.1249
19,0.8686,0.0000,0.8522,623.8937,0.1030,0.8388,0.0000,0.8086,585.4180,0.1252
