epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8366,0.0000,0.7985,633.9436,0.1261,0.8467,0.0000,0.8161,583.6833,0.1160
1,0.8828,0.0000,0.8712,619.8401,0.0936,0.8713,0.0000,0.8542,576.3274,0.1000
2,0.9056,0.0000,0.8992,613.4332,0.0794,0.8853,0.0000,0.8736,572.7318,0.0919
3,0.9206,0.0000,0.9165,609.1760,0.0700,0.8985,0.0000,0.8903,568.8430,0.0840
4,0.9317,0.0000,0.9288,606.1021,0.0632,0.9077,0.0000,0.9018,565.8414,0.0783
5,0.9409,0.0000,0.9388,603.5707,0.0576,0.9151,0.0000,0.9104,563.7777,0.0741
6,0.9484,0.0000,0.9469,601.5310,0.0530,0.9240,0.0000,0.9206,561.4956,0.0693
7,0.9555,0.0005,0.9544,599.7214,0.0490,0.9303,0.0000,0.9273,559.7503,0.0647
8,0.9614,0.0026,0.9606,598.0865,0.0454,0.9377,0.0000,0.9353,557.8663,0.0594
9,0.9668,0.0037,0.9662,596.6758,0.0423,0.9444,0.0000,0.9427,555.8189,0.0556
10,0.9715,0.0105,0.9711,595.4592,0.0395,0.9529,0.0000,0.9515,554.8026,0.0514
11,0.9755,0.0164,0.9752,594.2449,0.0368,0.9581,0.0000,0.9571,553.2172,0.0482
12,0.9791,0.0311,0.9788,593.2553,0.0346,0.9636,0.0000,0.9629,551.6052,0.0449
13,0.9819,0.0306,0.9817,592.2600,0.0323,0.9693,0.0051,0.9687,550.2427,0.0410
14,0.9850,0.0554,0.9849,591.2539,0.0301,0.9723,0.0000,0.9718,549.0951,0.0386
15,0.9873,0.0802,0.9872,590.4910,0.0284,0.9786,0.0102,0.9783,547.8215,0.0350
16,0.9893,0.0944,0.9892,589.6778,0.0265,0.9813,0.0102,0.9811,546.2340,0.0324
17,0.9910,0.1313,0.9909,588.9763,0.0249,0.9854,0.0765,0.9853,544.9166,0.0289
18,0.9924,0.1535,0.9924,588.2804,0.0233,0.9871,0.1020,0.9869,544.8607,0.0277
19,0.9941,0.2231,0.9940,587.6026,0.0217,0.9905,0.1582,0.9905,543.0498,0.0243
