epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7632,0.0000,0.7139,651.1072,0.2101,0.8116,0.0000,0.7355,597.9517,0.1566
1,0.7990,0.0000,0.7214,646.6937,0.1619,0.8126,0.0000,0.7328,597.3297,0.1519
2,0.8016,0.0000,0.7273,645.6886,0.1583,0.8131,0.0000,0.7340,596.8781,0.1504
3,0.8036,0.0000,0.7338,644.9872,0.1565,0.8133,0.0000,0.7381,596.4785,0.1498
4,0.8050,0.0000,0.7388,644.3754,0.1549,0.8151,0.0000,0.7415,595.9999,0.1483
5,0.8059,0.0000,0.7427,643.8434,0.1535,0.8157,0.0000,0.7461,595.6703,0.1475
6,0.8078,0.0000,0.7473,643.2985,0.1519,0.8154,0.0000,0.7464,595.4884,0.1473
7,0.8088,0.0000,0.7504,642.8660,0.1507,0.8158,0.0000,0.7507,595.0057,0.1459
8,0.8102,0.0000,0.7539,642.4637,0.1495,0.8167,0.0000,0.7538,594.7154,0.1454
9,0.8109,0.0000,0.7561,642.0740,0.1484,0.8157,0.0000,0.7513,594.5870,0.1446
10,0.8124,0.0000,0.7595,641.7213,0.1475,0.8170,0.0000,0.7592,594.0550,0.1439
11,0.8131,0.0000,0.7619,641.3565,0.1467,0.8196,0.0000,0.7558,594.2808,0.1433
12,0.8141,0.0000,0.7640,641.0980,0.1460,0.8185,0.0000,0.7574,594.1405,0.1434
13,0.8152,0.0000,0.7664,640.8345,0.1454,0.8190,0.0000,0.7590,594.1941,0.1437
14,0.8161,0.0000,0.7682,640.5742,0.1448,0.8185,0.0000,0.7588,593.8828,0.1429
15,0.8168,0.0000,0.7698,640.3444,0.1443,0.8190,0.0000,0.7602,593.8207,0.1431
16,0.8173,0.0000,0.7709,640.1645,0.1438,0.8196,0.0000,0.7618,593.6121,0.1423
17,0.8183,0.0000,0.7730,639.8519,0.1430,0.8205,0.0000,0.7613,593.6932,0.1424
18,0.8188,0.0000,0.7740,639.6769,0.1426,0.8214,0.0000,0.7668,593.2071,0.1419
19,0.8204,0.0000,0.7768,639.3493,0.1419,0.8216,0.0000,0.7670,592.9257,0.1411
