epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7664,0.0000,0.7034,650.1943,0.2023,0.8121,0.0000,0.7299,594.8093,0.1406
1,0.7979,0.0000,0.7183,643.8550,0.1494,0.8135,0.0000,0.7376,592.6048,0.1352
2,0.8078,0.0000,0.7528,639.8516,0.1397,0.8261,0.0000,0.7843,588.6205,0.1265
3,0.8219,0.0000,0.7875,635.7734,0.1304,0.8356,0.0000,0.8021,585.6516,0.1199
4,0.8323,0.0000,0.8024,632.5522,0.1228,0.8422,0.0000,0.8121,582.9273,0.1145
5,0.8411,0.0000,0.8134,629.2431,0.1149,0.8506,0.0000,0.8224,579.5370,0.1067
6,0.8504,0.0000,0.8263,625.2548,0.1053,0.8619,0.0000,0.8407,575.0577,0.0953
7,0.8596,0.0000,0.8404,621.8489,0.0973,0.8719,0.0000,0.8559,572.8833,0.0890
8,0.8784,0.0000,0.8645,618.8921,0.0896,0.8973,0.0000,0.8864,568.9484,0.0803
9,0.8960,0.0000,0.8845,614.7517,0.0802,0.9036,0.0000,0.8922,565.3031,0.0741
10,0.8995,0.0000,0.8880,612.7594,0.0761,0.9086,0.0000,0.8973,564.4292,0.0699
11,0.9023,0.0000,0.8915,611.4192,0.0733,0.9099,0.0000,0.8998,562.9664,0.0685
12,0.9083,0.0000,0.8996,610.1981,0.0706,0.9160,0.0000,0.9081,561.9523,0.0654
13,0.9114,0.0000,0.9036,609.0362,0.0682,0.9150,0.0000,0.9073,560.9595,0.0639
14,0.9146,0.0000,0.9073,607.8462,0.0656,0.9200,0.0000,0.9134,558.6003,0.0608
15,0.9170,0.0000,0.9102,607.0803,0.0640,0.9197,0.0000,0.9119,562.0144,0.0626
16,0.9195,0.0000,0.9132,606.2866,0.0623,0.9226,0.0000,0.9156,559.4017,0.0594
17,0.9210,0.0000,0.9150,605.7680,0.0612,0.9199,0.0000,0.9145,558.2171,0.0605
18,0.9222,0.0000,0.9163,605.4714,0.0606,0.9195,0.0000,0.9125,561.0723,0.0631
19,0.9236,0.0000,0.9180,605.0164,0.0597,0.9284,0.0000,0.9226,557.5341,0.0555
