epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8016,0.0000,0.7262,644.7914,0.1620,0.8172,0.0000,0.7496,592.6507,0.1357
1,0.8301,0.0000,0.7931,634.7275,0.1265,0.8309,0.0000,0.7871,588.2478,0.1266
2,0.8623,0.0000,0.8443,625.8592,0.1068,0.8409,0.0000,0.8120,584.2051,0.1195
3,0.8823,0.0000,0.8707,619.9222,0.0937,0.8477,0.0000,0.8216,582.3430,0.1157
4,0.8936,0.0000,0.8849,616.3681,0.0858,0.8523,0.0000,0.8306,580.9577,0.1135
5,0.9016,0.0000,0.8945,613.9309,0.0803,0.8553,0.0000,0.8355,580.0470,0.1115
6,0.9076,0.0000,0.9016,612.0271,0.0762,0.8586,0.0000,0.8398,579.1833,0.1092
7,0.9127,0.0000,0.9076,610.5171,0.0727,0.8597,0.0000,0.8420,578.4120,0.1078
8,0.9169,0.0000,0.9123,609.2170,0.0698,0.8626,0.0000,0.8468,577.3082,0.1067
9,0.9200,0.0000,0.9158,608.2298,0.0677,0.8653,0.0000,0.8502,576.8329,0.1053
10,0.9230,0.0000,0.9192,607.3437,0.0657,0.8654,0.0000,0.8506,576.7038,0.1039
11,0.9254,0.0000,0.9218,606.5539,0.0639,0.8665,0.0000,0.8517,576.0085,0.1038
12,0.9279,0.0000,0.9247,605.8316,0.0623,0.8639,0.0000,0.8499,576.0249,0.1044
13,0.9298,0.0000,0.9268,605.1962,0.0609,0.8664,0.0000,0.8523,575.8084,0.1035
14,0.9318,0.0000,0.9289,604.5989,0.0595,0.8683,0.0000,0.8557,575.0099,0.1023
15,0.9337,0.0000,0.9311,604.0404,0.0583,0.8696,0.0000,0.8570,574.6755,0.1015
16,0.9354,0.0000,0.9328,603.5062,0.0570,0.8708,0.0000,0.8591,574.3742,0.1013
17,0.9371,0.0011,0.9346,603.0595,0.0560,0.8716,0.0000,0.8596,573.9711,0.1006
18,0.9382,0.0000,0.9360,602.6309,0.0551,0.8707,0.0000,0.8587,574.0235,0.1008
19,0.9398,0.0005,0.9376,602.2204,0.0541,0.8712,0.0000,0.8594,573.6819,0.1003
