epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2643,0.0000,0.2643,0.3644,0.2752,0.0000,0.2752,0.2352
1,0.3321,0.0000,0.3321,0.2583,0.3606,0.0000,0.3606,0.2195
2,0.3786,0.0000,0.3786,0.2051,0.4074,0.0000,0.4074,0.1812
3,0.4102,0.0000,0.4102,0.1734,0.4332,0.0000,0.4332,0.1560
4,0.4900,0.0000,0.4900,0.1521,0.5531,0.0000,0.5531,0.1390
5,0.5769,0.0000,0.5769,0.1364,0.6159,0.0000,0.6159,0.1263
6,0.6395,0.0000,0.6395,0.1237,0.6695,0.0000,0.6695,0.1153
7,0.6862,0.0000,0.6862,0.1128,0.7045,0.0000,0.7045,0.1059
8,0.7187,0.0000,0.7187,0.1039,0.7348,0.0000,0.7348,0.0980
9,0.7421,0.0000,0.7421,0.0967,0.7550,0.0000,0.7550,0.0915
10,0.7599,0.0000,0.7599,0.0904,0.7659,0.0000,0.7659,0.0859
11,0.7751,0.0000,0.7751,0.0845,0.7735,0.0000,0.7735,0.0803
12,0.7843,0.0000,0.7843,0.0787,0.7797,0.0000,0.7797,0.0749
13,0.7909,0.0000,0.7909,0.0735,0.7867,0.0000,0.7867,0.0701
14,0.7978,0.0000,0.7978,0.0690,0.7978,0.0000,0.7978,0.0656
15,0.8183,0.0000,0.8183,0.0647,0.8597,0.0000,0.8597,0.0616
16,0.8966,0.0000,0.8966,0.0605,0.9116,0.0000,0.9116,0.0575
17,0.9211,0.0000,0.9211,0.0559,0.9264,0.0000,0.9264,0.0535
18,0.9420,0.0000,0.9420,0.0514,0.9503,0.0000,0.9503,0.0489
19,0.9626,0.0000,0.9626,0.0467,0.9724,0.0000,0.9724,0.0444
