epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7986,0.0000,0.7217,645.2063,0.1600,0.8205,0.0000,0.7635,591.0440,0.1315
1,0.8225,0.0000,0.7823,635.9839,0.1294,0.8411,0.0000,0.8081,584.4703,0.1172
2,0.8479,0.0000,0.8237,629.3349,0.1144,0.8638,0.0000,0.8437,578.6283,0.1042
3,0.8687,0.0000,0.8527,624.0351,0.1028,0.8767,0.0000,0.8613,575.0896,0.0965
4,0.8802,0.0000,0.8681,621.1754,0.0966,0.8858,0.0000,0.8741,573.0102,0.0919
5,0.8872,0.0000,0.8769,619.4569,0.0927,0.8895,0.0000,0.8779,572.2723,0.0897
6,0.8909,0.0000,0.8815,618.4424,0.0904,0.8920,0.0000,0.8808,571.7693,0.0881
7,0.8936,0.0000,0.8848,617.7097,0.0889,0.8935,0.0000,0.8827,571.5436,0.0872
8,0.8959,0.0000,0.8876,617.0728,0.0876,0.8954,0.0000,0.8857,570.6329,0.0861
9,0.8997,0.0000,0.8919,615.9561,0.0850,0.9035,0.0000,0.8956,567.5357,0.0792
10,0.9080,0.0000,0.9023,611.8956,0.0757,0.9064,0.0000,0.9007,563.3214,0.0713
11,0.9114,0.0000,0.9071,609.7488,0.0711,0.9114,0.0000,0.9065,562.4256,0.0670
12,0.9135,0.0000,0.9095,608.9126,0.0695,0.9115,0.0000,0.9075,561.6172,0.0659
13,0.9145,0.0000,0.9106,608.5724,0.0688,0.9115,0.0000,0.9075,561.1089,0.0662
14,0.9149,0.0000,0.9112,608.4220,0.0685,0.9104,0.0000,0.9066,561.3057,0.0664
15,0.9156,0.0000,0.9120,608.3365,0.0682,0.9125,0.0000,0.9079,561.3317,0.0656
16,0.9168,0.0000,0.9133,608.1498,0.0679,0.9122,0.0000,0.9080,561.5307,0.0658
17,0.9183,0.0000,0.9148,608.0029,0.0674,0.9150,0.0000,0.9104,561.4753,0.0651
18,0.9201,0.0000,0.9168,607.7528,0.0668,0.9188,0.0000,0.9150,560.7614,0.0638
19,0.9223,0.0000,0.9192,607.4640,0.0660,0.9187,0.0000,0.9142,561.0949,0.0643
