epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8411,0.0000,0.8143,630.6038,0.1281,0.8969,0.0000,0.8869,569.4360,0.0823
1,0.9185,0.0000,0.9142,609.2627,0.0693,0.9411,0.0000,0.9389,556.0388,0.0534
2,0.9426,0.0000,0.9409,601.5910,0.0532,0.9455,0.0000,0.9439,554.2283,0.0492
3,0.9468,0.0000,0.9454,600.3815,0.0505,0.9493,0.0000,0.9478,552.8059,0.0481
4,0.9515,0.0000,0.9503,599.9302,0.0496,0.9534,0.0000,0.9521,552.9573,0.0475
5,0.9541,0.0000,0.9530,599.6987,0.0491,0.9557,0.0000,0.9544,553.0687,0.0469
6,0.9554,0.0000,0.9542,599.5678,0.0488,0.9566,0.0000,0.9553,552.9727,0.0468
7,0.9563,0.0000,0.9552,599.4697,0.0486,0.9572,0.0000,0.9558,552.7151,0.0465
8,0.9568,0.0000,0.9557,599.3784,0.0484,0.9570,0.0000,0.9556,553.2411,0.0466
9,0.9567,0.0000,0.9556,599.3129,0.0482,0.9572,0.0000,0.9558,552.7398,0.0464
10,0.9572,0.0000,0.9561,599.2448,0.0480,0.9558,0.0000,0.9544,552.5617,0.0464
11,0.9572,0.0000,0.9561,599.1788,0.0479,0.9559,0.0000,0.9547,552.5150,0.0462
12,0.9573,0.0000,0.9562,599.1227,0.0477,0.9580,0.0000,0.9567,552.5898,0.0461
13,0.9574,0.0000,0.9563,599.0587,0.0476,0.9587,0.0000,0.9573,552.5164,0.0459
14,0.9578,0.0000,0.9567,599.0000,0.0474,0.9578,0.0000,0.9563,552.2754,0.0457
15,0.9582,0.0000,0.9571,598.9438,0.0473,0.9581,0.0000,0.9568,552.4117,0.0457
16,0.9583,0.0000,0.9571,598.9040,0.0472,0.9567,0.0000,0.9555,552.0384,0.0461
17,0.9585,0.0000,0.9574,598.8822,0.0472,0.9569,0.0000,0.9558,552.2065,0.0460
18,0.9586,0.0000,0.9575,598.8384,0.0471,0.9600,0.0000,0.9586,552.6199,0.0459
19,0.9591,0.0000,0.9580,598.8138,0.0471,0.9590,0.0000,0.9576,552.5191,0.0458
