epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2997,0.0000,0.2997,0.6998,0.3397,0.0000,0.3397,0.3561
1,0.4186,0.0000,0.4186,0.4721,0.4381,0.0000,0.4381,0.3671
2,0.4277,0.0000,0.4277,0.3332,0.4398,0.0000,0.4398,0.2868
3,0.4393,0.0000,0.4393,0.2651,0.4593,0.0000,0.4593,0.2447
4,0.5362,0.0000,0.5362,0.2396,0.5550,0.0000,0.5550,0.2224
5,0.5881,0.0000,0.5881,0.2196,0.5860,0.0000,0.5860,0.2049
6,0.6221,0.0000,0.6221,0.2019,0.6209,0.0000,0.6209,0.1887
7,0.6449,0.0000,0.6449,0.1853,0.6382,0.0000,0.6382,0.1740
8,0.6679,0.0000,0.6679,0.1703,0.6655,0.0000,0.6655,0.1607
9,0.6899,0.0000,0.6899,0.1574,0.6860,0.0000,0.6860,0.1496
10,0.7120,0.0000,0.7120,0.1445,0.7086,0.0000,0.7086,0.1371
11,0.7291,0.0000,0.7291,0.1328,0.7288,0.0000,0.7288,0.1258
12,0.7496,0.0000,0.7496,0.1217,0.7542,0.0000,0.7542,0.1153
13,0.7679,0.0000,0.7679,0.1110,0.7631,0.0000,0.7631,0.1052
14,0.7748,0.0000,0.7748,0.1006,0.7640,0.0000,0.7640,0.0955
15,0.7760,0.0000,0.7760,0.0915,0.7643,0.0000,0.7643,0.0874
16,0.7760,0.0000,0.7760,0.0846,0.7635,0.0000,0.7635,0.0814
17,0.7765,0.0000,0.7765,0.0788,0.7631,0.0000,0.7631,0.0762
18,0.7768,0.0000,0.7768,0.0740,0.7668,0.0000,0.7668,0.0716
19,0.7758,0.0000,0.7758,0.0703,0.7661,0.0000,0.7661,0.0682
