epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7824,0.0000,0.7212,647.6659,0.1817,0.8207,0.0000,0.7608,592.2033,0.1361
1,0.8183,0.0000,0.7755,635.6833,0.1310,0.8468,0.0000,0.8257,580.6769,0.1085
2,0.8532,0.0000,0.8346,625.9772,0.1077,0.8739,0.0000,0.8565,574.1069,0.0934
3,0.8768,0.0000,0.8610,620.1632,0.0936,0.8870,0.0000,0.8715,569.9482,0.0836
4,0.8897,0.0000,0.8761,616.6629,0.0854,0.9072,0.0000,0.8949,566.2912,0.0724
5,0.9058,0.0000,0.8947,612.0921,0.0738,0.9111,0.0000,0.9002,563.1292,0.0649
6,0.9085,0.0000,0.8986,608.4504,0.0655,0.9139,0.0000,0.9037,558.7880,0.0576
7,0.9114,0.0000,0.9027,606.1775,0.0611,0.9182,0.0000,0.9098,557.8369,0.0552
8,0.9212,0.0000,0.9153,605.5161,0.0595,0.9325,0.0000,0.9283,556.8071,0.0526
9,0.9272,0.0000,0.9230,604.4790,0.0565,0.9320,0.0000,0.9281,555.7691,0.0486
10,0.9342,0.0000,0.9312,603.2070,0.0533,0.9434,0.0000,0.9408,554.6415,0.0451
11,0.9379,0.0000,0.9355,602.2910,0.0521,0.9478,0.0000,0.9459,553.6601,0.0434
12,0.9397,0.0000,0.9375,601.4649,0.0507,0.9470,0.0000,0.9448,553.3322,0.0429
13,0.9406,0.0000,0.9385,600.9935,0.0498,0.9465,0.0000,0.9447,551.6266,0.0418
14,0.9405,0.0000,0.9384,600.7885,0.0494,0.9470,0.0000,0.9453,552.1606,0.0416
15,0.9414,0.0000,0.9395,600.4316,0.0486,0.9480,0.0000,0.9463,551.7526,0.0416
16,0.9411,0.0000,0.9392,600.3587,0.0483,0.9472,0.0000,0.9455,552.0889,0.0413
17,0.9429,0.0000,0.9412,599.8806,0.0474,0.9477,0.0000,0.9464,551.5696,0.0406
18,0.9425,0.0000,0.9408,599.9338,0.0477,0.9480,0.0000,0.9466,551.9709,0.0408
19,0.9432,0.0000,0.9416,599.6791,0.0472,0.9478,0.0000,0.9464,551.9746,0.0410
