epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7966,0.0000,0.7233,645.5277,0.1659,0.8239,0.0000,0.7676,591.4489,0.1324
1,0.8258,0.0000,0.7815,636.5928,0.1307,0.8432,0.0000,0.8105,584.4053,0.1178
2,0.8418,0.0000,0.8108,631.7389,0.1198,0.8524,0.0000,0.8246,581.8376,0.1110
3,0.8536,0.0000,0.8304,627.9548,0.1110,0.8646,0.0000,0.8427,578.3112,0.1023
4,0.8685,0.0000,0.8521,624.0613,0.1025,0.8749,0.0000,0.8562,575.7604,0.0970
5,0.8759,0.0000,0.8625,621.8279,0.0977,0.8828,0.0000,0.8690,573.6155,0.0925
6,0.8793,0.0000,0.8669,620.8279,0.0955,0.8815,0.0000,0.8670,573.1847,0.0923
7,0.8812,0.0000,0.8694,620.2551,0.0944,0.8859,0.0000,0.8733,572.5957,0.0903
8,0.8830,0.0000,0.8718,619.7439,0.0934,0.8873,0.0000,0.8750,572.1124,0.0899
9,0.8843,0.0000,0.8736,619.3857,0.0927,0.8857,0.0000,0.8753,571.9659,0.0899
10,0.8862,0.0000,0.8759,619.0500,0.0920,0.8904,0.0000,0.8795,571.5526,0.0882
11,0.8872,0.0000,0.8772,618.7434,0.0915,0.8905,0.0000,0.8787,571.7464,0.0881
12,0.8882,0.0000,0.8781,618.4392,0.0907,0.8906,0.0000,0.8802,570.8665,0.0877
13,0.8894,0.0000,0.8794,618.0884,0.0899,0.8935,0.0000,0.8826,570.6773,0.0854
14,0.8907,0.0000,0.8808,617.6641,0.0888,0.8958,0.0000,0.8864,569.8201,0.0847
15,0.8924,0.0000,0.8826,617.0466,0.0875,0.8974,0.0000,0.8881,569.1123,0.0836
16,0.8949,0.0000,0.8854,616.0998,0.0851,0.8999,0.0000,0.8899,567.9960,0.0794
17,0.8987,0.0000,0.8899,614.5192,0.0810,0.9047,0.0000,0.8955,565.8723,0.0738
18,0.9012,0.0000,0.8931,612.8154,0.0771,0.9053,0.0000,0.8973,564.6390,0.0710
19,0.9028,0.0000,0.8953,611.7228,0.0751,0.9064,0.0000,0.8994,563.8153,0.0696
