epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7775,0.0000,0.7524,642.2886,0.1800,0.8386,0.0000,0.8142,583.6463,0.1210
1,0.8517,0.0000,0.8373,625.1810,0.1107,0.8763,0.0000,0.8683,571.1738,0.0913
2,0.8967,0.0000,0.8921,612.2641,0.0797,0.9189,0.0000,0.9160,559.4971,0.0638
3,0.9308,0.0000,0.9288,602.4539,0.0566,0.9425,0.0000,0.9411,552.3707,0.0479
4,0.9526,0.0000,0.9516,596.0066,0.0416,0.9633,0.0000,0.9628,545.5811,0.0352
5,0.9677,0.0005,0.9673,591.6427,0.0312,0.9736,0.0000,0.9732,544.0173,0.0258
6,0.9795,0.0005,0.9792,588.2733,0.0231,0.9819,0.0000,0.9817,540.0348,0.0197
7,0.9859,0.0090,0.9858,586.2437,0.0183,0.9851,0.0000,0.9850,540.0313,0.0166
8,0.9891,0.0243,0.9890,585.1915,0.0157,0.9871,0.0102,0.9870,539.6942,0.0153
9,0.9911,0.0464,0.9911,584.4525,0.0140,0.9898,0.0510,0.9897,538.9064,0.0133
10,0.9924,0.0759,0.9924,583.9986,0.0128,0.9901,0.0408,0.9900,537.8613,0.0137
11,0.9936,0.1329,0.9935,583.5331,0.0117,0.9915,0.1020,0.9915,537.5185,0.0114
12,0.9941,0.1276,0.9941,583.3172,0.0110,0.9929,0.1786,0.9928,537.0684,0.0108
13,0.9947,0.1719,0.9947,582.9497,0.0103,0.9933,0.1531,0.9933,537.1691,0.0103
14,0.9951,0.1983,0.9950,582.7798,0.0099,0.9946,0.1888,0.9946,536.2484,0.0092
15,0.9955,0.2136,0.9955,582.5212,0.0093,0.9934,0.1480,0.9934,536.3168,0.0095
16,0.9956,0.2215,0.9956,582.4036,0.0090,0.9941,0.2143,0.9941,536.6665,0.0095
17,0.9959,0.2584,0.9959,582.2252,0.0087,0.9932,0.1378,0.9932,536.5561,0.0094
18,0.9960,0.2711,0.9960,582.1157,0.0084,0.9923,0.1378,0.9923,536.8821,0.0098
19,0.9960,0.2679,0.9960,582.0389,0.0083,0.9941,0.1939,0.9940,536.3632,0.0090
