epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8329,0.0000,0.7859,634.0576,0.1435,0.9037,0.0000,0.8963,567.5410,0.0783
1,0.9350,0.0000,0.9321,606.6254,0.0619,0.9688,0.0000,0.9686,550.7838,0.0402
2,0.9807,0.0037,0.9805,594.2249,0.0351,0.9874,0.0153,0.9874,543.8033,0.0274
3,0.9886,0.0353,0.9886,590.5794,0.0282,0.9892,0.0102,0.9891,542.9703,0.0253
4,0.9908,0.0670,0.9908,589.5039,0.0258,0.9898,0.0357,0.9898,542.8278,0.0244
5,0.9931,0.1197,0.9931,588.4151,0.0231,0.9913,0.0459,0.9913,542.0552,0.0231
6,0.9948,0.1962,0.9948,587.3689,0.0207,0.9929,0.0612,0.9929,541.4659,0.0212
7,0.9957,0.2400,0.9957,586.5483,0.0190,0.9933,0.0918,0.9933,541.1110,0.0201
8,0.9964,0.2748,0.9964,585.8495,0.0174,0.9928,0.0612,0.9928,540.9077,0.0201
9,0.9969,0.2991,0.9969,585.2585,0.0161,0.9952,0.1327,0.9952,539.8432,0.0182
10,0.9972,0.3207,0.9972,584.7805,0.0151,0.9953,0.1684,0.9953,539.9512,0.0176
11,0.9975,0.3470,0.9975,584.3617,0.0142,0.9955,0.2194,0.9955,539.4659,0.0167
12,0.9977,0.3703,0.9977,584.0505,0.0135,0.9963,0.2602,0.9963,539.2257,0.0158
13,0.9978,0.3824,0.9978,583.7941,0.0129,0.9962,0.2704,0.9962,538.6547,0.0162
14,0.9980,0.4056,0.9980,583.5402,0.0123,0.9967,0.2653,0.9967,538.9832,0.0151
15,0.9981,0.4193,0.9981,583.3726,0.0119,0.9970,0.2755,0.9970,538.7855,0.0148
16,0.9982,0.4256,0.9982,583.1741,0.0115,0.9966,0.3367,0.9966,538.4773,0.0149
17,0.9982,0.4367,0.9982,583.0408,0.0112,0.9970,0.3163,0.9970,538.4255,0.0138
18,0.9982,0.4436,0.9982,582.9320,0.0110,0.9971,0.3112,0.9971,537.9429,0.0138
19,0.9984,0.4705,0.9984,582.7779,0.0106,0.9971,0.3520,0.9970,538.0005,0.0135
