epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8605,0.0000,0.8604,618.8707,0.1392,0.9720,0.0000,0.9713,544.3528,0.0306
1,0.9937,0.2611,0.9937,582.5746,0.0104,0.9987,0.5408,0.9987,533.4141,0.0028
2,0.9987,0.5427,0.9987,579.5421,0.0037,0.9994,0.7347,0.9994,532.7487,0.0011
3,0.9988,0.5944,0.9988,579.2272,0.0029,0.9994,0.7296,0.9994,532.1393,0.0009
4,0.9990,0.6588,0.9990,579.0088,0.0024,0.9995,0.7551,0.9995,532.4027,0.0007
5,0.9991,0.6756,0.9991,578.9793,0.0023,0.9998,0.8827,0.9998,532.0735,0.0005
6,0.9993,0.7384,0.9993,578.8815,0.0020,0.9998,0.9031,0.9998,531.9998,0.0005
7,0.9994,0.7700,0.9994,578.8482,0.0020,0.9995,0.8061,0.9995,532.3026,0.0007
8,0.9996,0.8117,0.9996,578.7606,0.0016,0.9992,0.7194,0.9992,532.9731,0.0010
9,0.9996,0.8386,0.9996,578.7190,0.0016,0.9999,0.9643,0.9999,531.8509,0.0002
10,0.9999,0.9800,0.9999,578.5349,0.0010,1.0000,0.9898,1.0000,532.4634,0.0002
11,1.0000,0.9815,1.0000,578.5672,0.0009,1.0000,0.9847,1.0000,532.5692,0.0002
12,0.9999,0.9805,0.9999,578.4963,0.0008,1.0000,0.9796,1.0000,531.6050,0.0001
13,0.9999,0.9810,0.9999,578.4921,0.0008,1.0000,0.9847,1.0000,531.7174,0.0001
14,0.9999,0.9773,0.9999,578.5549,0.0009,1.0000,0.9796,1.0000,532.2124,0.0001
15,1.0000,0.9821,1.0000,578.4562,0.0007,0.9999,0.9694,0.9999,532.1963,0.0001
16,1.0000,0.9836,1.0000,578.4949,0.0007,1.0000,0.9847,1.0000,531.9493,0.0001
17,0.9999,0.9773,0.9999,578.4912,0.0008,1.0000,0.9847,1.0000,531.6740,0.0001
18,1.0000,0.9847,1.0000,578.4212,0.0006,1.0000,0.9847,1.0000,532.3114,0.0002
19,1.0000,0.9858,1.0000,578.3985,0.0005,1.0000,0.9847,1.0000,531.6406,0.0001
