epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8489,0.0000,0.8121,630.6498,0.1234,0.9335,0.0000,0.9306,562.5119,0.0641
1,0.9559,0.0000,0.9549,603.2017,0.0552,0.9633,0.0000,0.9627,553.7084,0.0487
2,0.9661,0.0000,0.9656,599.5899,0.0487,0.9643,0.0000,0.9637,552.9525,0.0473
3,0.9666,0.0000,0.9661,598.7846,0.0470,0.9627,0.0000,0.9620,552.6287,0.0468
4,0.9662,0.0005,0.9657,598.4182,0.0463,0.9624,0.0000,0.9617,552.3472,0.0462
5,0.9655,0.0005,0.9649,598.1773,0.0457,0.9620,0.0000,0.9611,552.1336,0.0458
6,0.9648,0.0000,0.9642,598.0011,0.0453,0.9624,0.0000,0.9616,551.8504,0.0452
7,0.9644,0.0000,0.9637,597.8522,0.0449,0.9615,0.0000,0.9606,551.7508,0.0449
8,0.9639,0.0000,0.9632,597.7382,0.0447,0.9617,0.0000,0.9607,551.7290,0.0446
9,0.9632,0.0000,0.9624,597.6390,0.0444,0.9620,0.0000,0.9611,551.5134,0.0444
10,0.9627,0.0000,0.9620,597.5646,0.0442,0.9609,0.0000,0.9599,551.5633,0.0442
11,0.9624,0.0000,0.9616,597.4870,0.0441,0.9604,0.0000,0.9595,551.5083,0.0443
12,0.9624,0.0000,0.9617,597.4306,0.0439,0.9615,0.0000,0.9606,551.4601,0.0442
13,0.9624,0.0000,0.9617,597.3910,0.0439,0.9608,0.0000,0.9600,551.3718,0.0442
14,0.9625,0.0000,0.9618,597.3491,0.0438,0.9612,0.0000,0.9604,551.5162,0.0441
15,0.9630,0.0000,0.9623,597.3141,0.0437,0.9610,0.0000,0.9603,551.1738,0.0443
16,0.9630,0.0000,0.9624,597.2664,0.0436,0.9607,0.0000,0.9597,551.5006,0.0442
17,0.9634,0.0000,0.9628,597.2285,0.0435,0.9608,0.0000,0.9601,551.2774,0.0441
18,0.9638,0.0000,0.9631,597.1814,0.0433,0.9610,0.0000,0.9603,551.3285,0.0441
19,0.9639,0.0000,0.9633,597.1391,0.0432,0.9610,0.0000,0.9602,551.2471,0.0442
