epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8469,0.0000,0.8127,630.7017,0.1227,0.9273,0.0000,0.9234,564.2106,0.0690
1,0.9485,0.0000,0.9470,604.6325,0.0590,0.9532,0.0000,0.9520,555.5255,0.0532
2,0.9590,0.0000,0.9581,600.6658,0.0513,0.9574,0.0000,0.9562,554.1843,0.0498
3,0.9630,0.0000,0.9622,599.0894,0.0478,0.9594,0.0000,0.9584,552.9552,0.0475
4,0.9653,0.0000,0.9646,598.2243,0.0459,0.9604,0.0000,0.9597,552.3516,0.0469
5,0.9660,0.0005,0.9654,597.8998,0.0450,0.9601,0.0000,0.9592,552.4705,0.0464
6,0.9663,0.0005,0.9657,597.7297,0.0447,0.9606,0.0000,0.9597,552.2764,0.0463
7,0.9667,0.0005,0.9662,597.6069,0.0444,0.9612,0.0000,0.9603,552.3028,0.0458
8,0.9670,0.0005,0.9665,597.5230,0.0442,0.9611,0.0000,0.9600,552.1845,0.0460
9,0.9672,0.0005,0.9667,597.4457,0.0440,0.9625,0.0000,0.9616,551.9541,0.0456
10,0.9673,0.0005,0.9667,597.3982,0.0439,0.9625,0.0000,0.9616,552.0258,0.0453
11,0.9675,0.0011,0.9669,597.3398,0.0438,0.9633,0.0000,0.9624,552.0366,0.0453
12,0.9676,0.0011,0.9670,597.3012,0.0437,0.9633,0.0000,0.9624,551.9639,0.0451
13,0.9678,0.0011,0.9672,597.2662,0.0436,0.9628,0.0000,0.9618,551.8069,0.0453
14,0.9676,0.0011,0.9670,597.2389,0.0435,0.9633,0.0000,0.9624,551.9576,0.0450
15,0.9678,0.0011,0.9672,597.2049,0.0434,0.9629,0.0000,0.9620,551.7488,0.0450
16,0.9677,0.0011,0.9671,597.1761,0.0434,0.9619,0.0000,0.9607,551.8563,0.0452
17,0.9677,0.0016,0.9671,597.1526,0.0433,0.9626,0.0000,0.9616,551.7242,0.0449
18,0.9677,0.0016,0.9671,597.1119,0.0432,0.9629,0.0000,0.9619,551.7486,0.0451
19,0.9675,0.0005,0.9669,597.0826,0.0431,0.9623,0.0000,0.9612,551.6746,0.0451
