epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.9043,0.0005,0.8852,615.5453,0.0833,0.9776,0.0000,0.9774,546.9721,0.0333
1,0.9901,0.2252,0.9900,587.0405,0.0199,0.9999,0.9847,0.9999,534.7433,0.0057
2,1.0000,0.9889,1.0000,579.0800,0.0022,1.0000,0.9949,1.0000,532.6240,0.0013
3,1.0000,0.9910,1.0000,578.5460,0.0010,1.0000,1.0000,1.0000,532.4137,0.0008
4,1.0000,0.9921,1.0000,578.4208,0.0007,1.0000,1.0000,1.0000,532.2311,0.0006
5,1.0000,0.9931,1.0000,578.3545,0.0005,1.0000,1.0000,1.0000,532.0713,0.0005
6,1.0000,0.9937,1.0000,578.3174,0.0004,1.0000,1.0000,1.0000,532.1530,0.0004
7,1.0000,0.9942,1.0000,578.2924,0.0004,1.0000,1.0000,1.0000,532.1162,0.0004
8,1.0000,0.9942,1.0000,578.2764,0.0003,1.0000,1.0000,1.0000,532.0478,0.0003
9,1.0000,0.9942,1.0000,578.2606,0.0003,1.0000,1.0000,1.0000,531.9790,0.0003
10,1.0000,0.9942,1.0000,578.2507,0.0003,1.0000,1.0000,1.0000,531.9739,0.0003
11,1.0000,0.9942,1.0000,578.2430,0.0002,1.0000,1.0000,1.0000,532.0765,0.0002
12,1.0000,0.9942,1.0000,578.2343,0.0002,1.0000,1.0000,1.0000,531.8965,0.0002
13,1.0000,0.9937,1.0000,578.2243,0.0002,1.0000,1.0000,1.0000,531.9905,0.0002
14,1.0000,0.9942,1.0000,578.2188,0.0002,1.0000,1.0000,1.0000,531.9892,0.0002
15,1.0000,0.9937,1.0000,578.2119,0.0002,1.0000,1.0000,1.0000,531.9642,0.0002
16,1.0000,0.9937,1.0000,578.2077,0.0002,1.0000,1.0000,1.0000,531.9746,0.0002
17,1.0000,0.9937,1.0000,578.2032,0.0001,1.0000,1.0000,1.0000,532.0480,0.0002
18,1.0000,0.9937,1.0000,578.1994,0.0001,1.0000,1.0000,1.0000,532.0190,0.0001
19,1.0000,0.9937,1.0000,578.1961,0.0001,1.0000,1.0000,1.0000,532.0453,0.0002
