epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7898,0.0000,0.7473,643.1904,0.1787,0.8388,0.0000,0.8049,583.6934,0.1196
1,0.8538,0.0000,0.8345,625.3706,0.1091,0.8918,0.0000,0.8833,568.2137,0.0828
2,0.9046,0.0000,0.8985,610.7533,0.0741,0.9424,0.0000,0.9407,552.0338,0.0450
3,0.9611,0.0000,0.9605,594.5696,0.0358,0.9858,0.0255,0.9858,541.4876,0.0185
4,0.9925,0.1340,0.9924,585.1222,0.0139,0.9987,0.5714,0.9987,535.3050,0.0046
5,0.9986,0.5649,0.9986,581.4943,0.0065,0.9996,0.8367,0.9996,533.3984,0.0019
6,0.9993,0.7542,0.9993,580.5003,0.0047,0.9998,0.9388,0.9998,533.1616,0.0011
7,0.9994,0.8064,0.9994,579.9730,0.0039,0.9999,0.9694,0.9999,532.7562,0.0008
8,0.9996,0.8528,0.9996,579.8664,0.0036,1.0000,0.9796,1.0000,532.7794,0.0007
9,0.9997,0.9024,0.9997,579.6551,0.0033,1.0000,0.9847,1.0000,532.6556,0.0005
10,0.9998,0.9299,0.9998,579.5001,0.0029,1.0000,1.0000,1.0000,531.4082,0.0006
11,0.9998,0.9372,0.9998,579.3823,0.0027,0.9998,0.9592,0.9998,531.9729,0.0006
12,0.9998,0.9457,0.9998,579.3501,0.0026,1.0000,0.9847,1.0000,532.4327,0.0005
13,0.9998,0.9499,0.9998,579.3675,0.0026,0.9999,0.9796,0.9999,531.6736,0.0005
14,0.9999,0.9568,0.9999,579.2978,0.0025,1.0000,0.9949,1.0000,531.9473,0.0005
15,0.9997,0.9293,0.9997,579.3604,0.0027,0.9997,0.9490,0.9997,532.0637,0.0007
16,0.9999,0.9568,0.9999,579.2162,0.0024,0.9998,0.9694,0.9998,532.2227,0.0005
17,0.9999,0.9631,0.9999,579.1860,0.0023,0.9999,0.9745,0.9999,531.8082,0.0004
18,0.9999,0.9684,0.9999,579.1046,0.0022,0.9996,0.9286,0.9996,531.9058,0.0006
19,0.9999,0.9705,0.9999,579.1082,0.0021,0.9997,0.9286,0.9997,532.7484,0.0005
