epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8618,0.0000,0.8600,617.7820,0.1194,0.9549,0.0000,0.9538,549.5806,0.0397
1,0.9671,0.0005,0.9666,592.3776,0.0329,0.9754,0.0000,0.9751,542.4655,0.0265
2,0.9797,0.0058,0.9795,588.6972,0.0242,0.9835,0.0255,0.9834,540.6864,0.0200
3,0.9869,0.0169,0.9868,586.3993,0.0187,0.9889,0.0408,0.9888,539.2169,0.0161
4,0.9897,0.0332,0.9896,585.3806,0.0164,0.9903,0.0561,0.9902,538.3468,0.0144
5,0.9915,0.0570,0.9914,584.5057,0.0144,0.9918,0.0663,0.9918,537.9843,0.0129
6,0.9930,0.0812,0.9930,583.8266,0.0128,0.9928,0.0867,0.9928,537.6923,0.0120
7,0.9935,0.1102,0.9935,583.5159,0.0122,0.9942,0.1531,0.9941,536.9378,0.0109
8,0.9949,0.1730,0.9949,582.9251,0.0109,0.9946,0.1429,0.9945,537.1457,0.0102
9,0.9959,0.2352,0.9959,582.4883,0.0099,0.9962,0.2500,0.9962,536.8595,0.0091
10,0.9977,0.4504,0.9977,581.7434,0.0080,0.9976,0.4184,0.9976,535.7977,0.0076
11,0.9985,0.5770,0.9985,581.2478,0.0067,0.9977,0.3622,0.9977,535.2562,0.0070
12,0.9988,0.6424,0.9988,580.9845,0.0061,0.9981,0.4439,0.9981,535.0647,0.0065
13,0.9990,0.7120,0.9990,580.8038,0.0057,0.9985,0.5153,0.9985,535.4788,0.0060
14,0.9992,0.7463,0.9992,580.6376,0.0053,0.9986,0.5663,0.9986,535.1580,0.0059
15,0.9993,0.7695,0.9993,580.5055,0.0050,0.9988,0.5816,0.9988,534.8839,0.0056
16,0.9994,0.8006,0.9994,580.3476,0.0047,0.9991,0.6837,0.9991,534.6634,0.0053
17,0.9995,0.8159,0.9995,580.3087,0.0046,0.9990,0.6735,0.9990,534.5040,0.0052
18,0.9995,0.8354,0.9995,580.2395,0.0044,0.9991,0.6990,0.9991,534.5206,0.0054
19,0.9996,0.8523,0.9996,580.1565,0.0042,0.9992,0.7449,0.9992,534.8775,0.0050
