epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7838,0.0000,0.7045,650.2589,0.1816,0.8121,0.0000,0.7280,596.6790,0.1438
1,0.7964,0.0000,0.7063,647.0844,0.1544,0.8121,0.0000,0.7280,596.2764,0.1419
2,0.7964,0.0000,0.7063,646.5139,0.1527,0.8121,0.0000,0.7280,595.6499,0.1408
3,0.7964,0.0000,0.7063,645.7250,0.1510,0.8121,0.0000,0.7280,594.9775,0.1398
4,0.7965,0.0000,0.7072,645.0596,0.1496,0.8123,0.0000,0.7290,594.4662,0.1390
5,0.7967,0.0000,0.7104,644.3337,0.1480,0.8123,0.0000,0.7304,593.8893,0.1377
6,0.7976,0.0000,0.7160,643.5531,0.1462,0.8127,0.0000,0.7333,593.7227,0.1371
7,0.7986,0.0000,0.7242,642.7790,0.1445,0.8127,0.0000,0.7386,592.8433,0.1360
8,0.7994,0.0000,0.7310,642.1581,0.1432,0.8132,0.0000,0.7402,592.7908,0.1353
9,0.8018,0.0000,0.7426,641.4917,0.1417,0.8132,0.0000,0.7539,592.3470,0.1349
10,0.8048,0.0000,0.7529,640.7049,0.1399,0.8146,0.0000,0.7634,591.5194,0.1342
11,0.8081,0.0000,0.7613,639.7879,0.1380,0.8149,0.0000,0.7617,591.7369,0.1342
12,0.8117,0.0000,0.7685,639.1645,0.1366,0.8185,0.0000,0.7650,591.2024,0.1323
13,0.8158,0.0000,0.7744,638.2656,0.1346,0.8189,0.0000,0.7622,591.4303,0.1323
14,0.8187,0.0000,0.7794,637.5101,0.1327,0.8215,0.0000,0.7756,590.0512,0.1300
15,0.8210,0.0000,0.7828,636.7710,0.1310,0.8223,0.0000,0.7721,590.2152,0.1301
16,0.8232,0.0000,0.7869,636.1162,0.1295,0.8235,0.0000,0.7744,589.9405,0.1292
17,0.8251,0.0000,0.7902,635.6016,0.1283,0.8238,0.0000,0.7735,589.8967,0.1287
18,0.8272,0.0000,0.7932,635.0906,0.1273,0.8235,0.0000,0.7778,589.2322,0.1288
19,0.8292,0.0000,0.7964,634.4857,0.1259,0.8248,0.0000,0.7824,589.1163,0.1290
