epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7970,0.0000,0.7101,646.2958,0.1583,0.8121,0.0000,0.7375,593.2407,0.1374
1,0.8169,0.0000,0.7730,636.8433,0.1314,0.8286,0.0000,0.7983,585.8499,0.1228
2,0.8407,0.0000,0.8169,630.2384,0.1167,0.8429,0.0000,0.8160,582.4358,0.1137
3,0.8624,0.0000,0.8463,624.4329,0.1036,0.8604,0.0000,0.8452,576.3034,0.1029
4,0.8862,0.0000,0.8755,616.1510,0.0848,0.8829,0.0000,0.8686,569.2652,0.0841
5,0.9038,0.0000,0.8965,609.2144,0.0695,0.8930,0.0000,0.8843,563.2224,0.0757
6,0.9141,0.0000,0.9091,605.9087,0.0620,0.9046,0.0000,0.8983,561.0833,0.0677
7,0.9233,0.0000,0.9198,603.9330,0.0575,0.8916,0.0000,0.8866,562.8270,0.0799
8,0.9341,0.0000,0.9319,602.1688,0.0536,0.9191,0.0000,0.9160,558.6589,0.0640
9,0.9437,0.0000,0.9423,600.5039,0.0499,0.9098,0.0000,0.9060,560.1093,0.0697
10,0.9498,0.0000,0.9487,599.1525,0.0470,0.8936,0.0000,0.8902,561.5340,0.0813
11,0.9545,0.0000,0.9537,598.0088,0.0444,0.9287,0.0000,0.9264,556.1940,0.0578
12,0.9585,0.0000,0.9578,597.0237,0.0423,0.9044,0.0000,0.9009,560.2376,0.0758
13,0.9621,0.0000,0.9615,596.0165,0.0400,0.9052,0.0000,0.9022,559.6240,0.0754
14,0.9654,0.0000,0.9650,594.8579,0.0374,0.9418,0.0000,0.9409,553.3275,0.0506
15,0.9684,0.0000,0.9680,593.7685,0.0350,0.9384,0.0000,0.9375,552.7267,0.0532
16,0.9723,0.0000,0.9720,592.5235,0.0322,0.9401,0.0000,0.9398,551.7958,0.0531
17,0.9768,0.0016,0.9766,591.0496,0.0289,0.9644,0.0000,0.9642,547.2502,0.0365
18,0.9795,0.0058,0.9793,590.0980,0.0269,0.9612,0.0000,0.9606,548.3899,0.0385
19,0.9815,0.0011,0.9814,589.3442,0.0251,0.9506,0.0000,0.9499,549.5099,0.0446
