epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2943,0.0000,0.2943,0.3534,0.3309,0.0000,0.3309,0.1788
1,0.4131,0.0000,0.4131,0.2319,0.4575,0.0000,0.4575,0.1924
2,0.5032,0.0000,0.5032,0.1794,0.5467,0.0000,0.5467,0.1604
3,0.5571,0.0000,0.5571,0.1507,0.5841,0.0000,0.5841,0.1365
4,0.6040,0.0000,0.6040,0.1307,0.6147,0.0000,0.6147,0.1194
5,0.6522,0.0000,0.6522,0.1148,0.6612,0.0000,0.6612,0.1055
6,0.7158,0.0000,0.7158,0.1018,0.7382,0.0000,0.7382,0.0944
7,0.7751,0.0000,0.7751,0.0914,0.7932,0.0000,0.7932,0.0849
8,0.8210,0.0000,0.8210,0.0828,0.8248,0.0000,0.8248,0.0773
9,0.8594,0.0000,0.8594,0.0754,0.8555,0.0000,0.8555,0.0704
10,0.8838,0.0000,0.8838,0.0685,0.8822,0.0000,0.8822,0.0644
11,0.9009,0.0000,0.9009,0.0621,0.9093,0.0000,0.9093,0.0585
12,0.9161,0.0000,0.9161,0.0566,0.9263,0.0000,0.9263,0.0535
13,0.9406,0.0000,0.9406,0.0516,0.9464,0.0000,0.9464,0.0489
14,0.9551,0.0000,0.9551,0.0466,0.9575,0.0000,0.9575,0.0443
15,0.9685,0.0000,0.9685,0.0418,0.9757,0.0000,0.9757,0.0396
16,0.9877,0.0000,0.9877,0.0368,0.9981,0.0000,0.9981,0.0342
17,0.9988,0.0000,0.9988,0.0310,0.9968,0.0000,0.9968,0.0289
18,0.9987,0.0000,0.9987,0.0257,0.9981,0.0000,0.9981,0.0236
19,0.9989,0.0000,0.9989,0.0210,0.9983,0.0000,0.9983,0.0190
