epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8400,0.0000,0.8045,632.1021,0.1230,0.8864,0.0000,0.8735,572.5382,0.0907
1,0.9172,0.0000,0.9116,611.4093,0.0745,0.9360,0.0000,0.9325,557.8026,0.0606
2,0.9535,0.0000,0.9519,600.8687,0.0509,0.9637,0.0000,0.9628,549.7167,0.0413
3,0.9796,0.0042,0.9793,592.6935,0.0326,0.9852,0.0051,0.9850,543.9939,0.0256
4,0.9908,0.0754,0.9907,588.6615,0.0239,0.9955,0.1735,0.9955,539.8172,0.0166
5,0.9969,0.3745,0.9969,585.5020,0.0168,0.9975,0.3622,0.9975,538.0390,0.0129
6,0.9985,0.6108,0.9985,583.7156,0.0126,0.9989,0.6684,0.9989,536.7585,0.0086
7,0.9991,0.7257,0.9991,582.2293,0.0095,0.9994,0.7908,0.9994,535.5718,0.0064
8,0.9993,0.7991,0.9993,581.5424,0.0081,0.9993,0.7959,0.9993,533.8216,0.0058
9,0.9995,0.8360,0.9995,580.7613,0.0064,0.9999,0.9643,0.9999,533.6270,0.0028
10,0.9995,0.8713,0.9995,580.4973,0.0059,0.9999,0.9694,0.9999,533.5086,0.0027
11,0.9996,0.8755,0.9996,580.3523,0.0055,0.9999,0.9694,0.9999,532.9714,0.0031
12,0.9996,0.8819,0.9996,580.2952,0.0054,0.9999,0.9694,0.9999,533.5087,0.0025
13,0.9996,0.8908,0.9996,580.2034,0.0051,0.9999,0.9694,0.9999,533.1829,0.0016
14,0.9997,0.9035,0.9997,580.1269,0.0050,0.9999,0.9694,0.9999,532.7298,0.0021
15,0.9997,0.9193,0.9997,580.1280,0.0049,0.9999,0.9694,0.9999,534.2753,0.0023
16,0.9997,0.8961,0.9997,580.0883,0.0048,0.9999,0.9745,0.9999,533.9379,0.0018
17,0.9997,0.8956,0.9997,580.0800,0.0048,0.9999,0.9745,0.9999,533.3317,0.0019
18,0.9997,0.8966,0.9997,580.0584,0.0048,0.9999,0.9745,0.9999,532.9100,0.0017
19,0.9997,0.9156,0.9997,580.0217,0.0046,0.9999,0.9694,0.9999,532.9674,0.0014
