epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7974,0.0000,0.7104,646.2574,0.1560,0.8128,0.0000,0.7325,594.5036,0.1391
1,0.8045,0.0000,0.7362,642.1151,0.1430,0.8166,0.0000,0.7519,592.2288,0.1352
2,0.8141,0.0000,0.7646,638.8943,0.1360,0.8190,0.0000,0.7645,591.2703,0.1338
3,0.8235,0.0000,0.7841,636.6258,0.1310,0.8209,0.0000,0.7651,590.9639,0.1329
4,0.8300,0.0000,0.7952,635.0016,0.1273,0.8224,0.0000,0.7768,589.9392,0.1321
5,0.8350,0.0000,0.8035,633.6491,0.1243,0.8242,0.0000,0.7800,589.3772,0.1315
6,0.8386,0.0000,0.8095,632.5554,0.1219,0.8235,0.0000,0.7800,589.3929,0.1323
7,0.8411,0.0000,0.8136,631.6801,0.1199,0.8269,0.0000,0.7820,588.9753,0.1295
8,0.8441,0.0000,0.8180,630.7848,0.1179,0.8269,0.0000,0.7835,588.6742,0.1298
9,0.8469,0.0000,0.8222,629.9879,0.1163,0.8257,0.0000,0.7826,588.5132,0.1295
10,0.8493,0.0000,0.8258,629.2476,0.1145,0.8274,0.0000,0.7892,587.4646,0.1289
11,0.8521,0.0000,0.8298,628.5583,0.1130,0.8269,0.0000,0.7861,587.8271,0.1283
12,0.8545,0.0000,0.8335,627.9105,0.1116,0.8293,0.0000,0.7898,587.7790,0.1285
13,0.8573,0.0000,0.8375,627.2348,0.1100,0.8294,0.0000,0.7911,587.3904,0.1278
14,0.8589,0.0000,0.8398,626.7531,0.1090,0.8317,0.0000,0.7928,587.2959,0.1274
15,0.8609,0.0000,0.8426,626.3422,0.1081,0.8299,0.0000,0.7928,586.9670,0.1278
16,0.8626,0.0000,0.8451,625.8208,0.1070,0.8292,0.0000,0.7947,586.7904,0.1279
17,0.8640,0.0000,0.8470,625.4666,0.1062,0.8332,0.0000,0.7948,587.0524,0.1261
18,0.8650,0.0000,0.8485,625.1617,0.1055,0.8338,0.0000,0.7965,586.8544,0.1262
19,0.8664,0.0000,0.8504,624.7846,0.1047,0.8353,0.0000,0.7981,586.7302,0.1261
