epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7893,0.0000,0.7378,642.9599,0.1627,0.8235,0.0000,0.7734,588.2219,0.1263
1,0.8152,0.0000,0.7813,636.8993,0.1329,0.8322,0.0000,0.8055,586.2776,0.1211
2,0.8262,0.0000,0.8018,633.5281,0.1246,0.8439,0.0000,0.8230,581.0586,0.1088
3,0.8352,0.0000,0.8173,628.5578,0.1134,0.8489,0.0000,0.8309,578.7875,0.1030
4,0.8388,0.0000,0.8225,626.4078,0.1085,0.8499,0.0000,0.8330,577.3196,0.1007
5,0.8410,0.0000,0.8258,625.2806,0.1061,0.8502,0.0000,0.8342,576.6978,0.0999
6,0.8452,0.0000,0.8314,624.3387,0.1041,0.8576,0.0000,0.8454,575.7776,0.0981
7,0.8529,0.0000,0.8428,622.9269,0.1014,0.8623,0.0000,0.8520,574.5071,0.0962
8,0.8574,0.0000,0.8476,621.9818,0.0994,0.8628,0.0000,0.8520,574.0451,0.0959
9,0.8600,0.0000,0.8497,621.2825,0.0979,0.8657,0.0000,0.8535,573.9896,0.0944
10,0.8639,0.0000,0.8534,620.5338,0.0963,0.8687,0.0000,0.8577,573.0920,0.0933
11,0.8676,0.0000,0.8573,619.8694,0.0947,0.8706,0.0000,0.8593,572.7603,0.0922
12,0.8702,0.0000,0.8602,619.1858,0.0932,0.8719,0.0000,0.8601,572.7639,0.0922
13,0.8738,0.0000,0.8643,618.4203,0.0913,0.8762,0.0000,0.8654,571.1353,0.0885
14,0.8768,0.0000,0.8677,617.6467,0.0896,0.8786,0.0000,0.8686,570.8977,0.0877
15,0.8788,0.0000,0.8700,616.9706,0.0881,0.8814,0.0000,0.8711,570.1321,0.0857
16,0.8811,0.0000,0.8727,616.1852,0.0865,0.8824,0.0000,0.8735,569.0719,0.0847
17,0.8829,0.0000,0.8750,615.5403,0.0849,0.8836,0.0000,0.8747,568.3694,0.0830
18,0.8842,0.0000,0.8770,615.0646,0.0840,0.8812,0.0000,0.8727,568.8971,0.0843
19,0.8853,0.0000,0.8786,614.7548,0.0833,0.8863,0.0000,0.8784,568.1151,0.0823
